ano,id_municipio,quantidade_escolas
2019,5108600,16
2019,5108808,5
2019,5108907,7
2019,5200134,15
2019,5200258,104
2019,5200308,27
2019,5201108,221
2019,5201306,17
2019,5201405,223
2019,5201454,3
2019,5201702,17
2019,5202155,8
2019,5202502,5
2019,5202809,2
2019,5203203,15
2019,5203401,5
2019,5203500,18
2019,5204003,10
2019,5204250,6
2019,5204300,12
2019,5204508,67
2019,5204656,5
2019,5204904,18
2019,5205109,67
2019,5205307,25
2019,5205406,23
2019,5205497,40
2019,5205901,10
2019,5206206,47
2019,5206305,4
2019,5206404,18
2019,5206503,5
2019,5207352,4
2019,5207535,11
2019,5207600,7
2019,5207808,8
2019,5208004,84
2019,5208103,5
2019,5208707,801
2019,5208905,33
2019,5210000,42
2019,5210208,30
2019,5210406,24
2019,5210604,5
2019,5210901,12
2019,5211206,17
2019,5211404,6
2019,5211503,68
2019,5211602,3
2019,5211909,65
2019,5212303,12
2019,5212501,117
2019,5212956,4
2019,5213087,24
2019,5213103,49
2019,5213707,9
2019,5213772,7
2019,5213855,4
2019,5214002,10
2019,5214606,33
2019,5214838,12
2019,5214861,14
2019,5214903,7
2019,5215306,18
2019,5215702,16
2019,5216403,11
2019,5217104,26
2019,5217203,11
2019,5217302,24
2019,5217401,24
2019,5217609,63
2019,5218003,35
2019,5218300,31
2019,5218508,32
2019,5218805,119
2019,5218904,22
2019,5219308,26
2019,5219704,10
2019,5219753,42
2019,5219803,14
2019,5220009,12
2019,5220108,34
2019,5220207,19
2019,5220405,11
2019,5220454,64
2019,5221007,3
2019,5221403,77
2019,5221601,34
2019,5221858,86
2019,5222005,13
2019,5222054,5
2019,5222203,7
2019,5300108,1249
2019,1100056,14
2019,1100080,15
2019,1100114,38
2019,1100130,29
2019,1100155,25
2019,1100296,5
2019,1100700,8
2019,1100809,18
2019,1101005,15
2019,1101104,8
2019,1101450,7
2019,1101468,3
2019,1101484,5
2019,1101500,9
2019,1101807,6
2019,1200013,11
2019,1200252,22
2019,1200393,44
2019,1300409,52
2019,1300706,106
2019,1300904,44
2019,1301001,60
2019,1301654,42
2019,1301803,44
2019,1302108,42
2019,1302405,142
2019,1302553,43
2019,1303700,47
2019,1303957,27
2019,1304237,62
2019,1304302,38
2019,1400209,30
2019,1400233,22
2019,1400282,14
2019,1400308,22
2019,1400407,115
2019,1400472,43
2019,1500107,204
2019,1500131,10
2019,1500347,14
2019,1502608,29
2019,1502756,81
2019,1502855,39
2019,1502939,52
2019,1503002,21
2019,1504109,21
2019,1505007,25
2019,1505403,45
2019,1505635,27
2019,1506104,13
2019,1506112,15
2019,1506203,35
2019,1506351,27
2019,1506609,55
2019,1507409,39
2019,1507508,30
2019,1507961,18
2019,1507979,26
2019,1600055,8
2019,1600204,21
2019,1600212,20
2019,1600550,12
2019,1600808,27
2019,1700350,6
2019,1700400,13
2019,1700707,10
2019,1701002,10
2019,1701051,3
2019,1701101,2
2019,1701903,9
2019,1702208,36
2019,1702307,6
2019,1702554,25
2019,1702703,4
2019,1703057,5
2019,1703073,5
2019,1703800,13
2019,1703826,3
2019,1703891,6
2019,1703909,6
2019,1704105,4
2019,1705557,5
2019,1706100,5
2019,1706258,3
2019,1706506,6
2019,1707009,22
2019,1707108,7
2019,1707207,10
2019,1707702,14
2019,1708304,7
2019,1709005,26
2019,1709302,19
2019,1710508,20
2019,1711100,2
2019,1711803,3
2019,1711951,3
2019,1712405,6
2019,1712454,3
2019,1712801,5
2019,1713304,10
2019,1713601,8
2019,1713809,5
2019,1714302,8
2019,1715101,6
2019,1715259,3
2019,1715705,5
2019,1715754,6
2019,1716505,14
2019,1716703,12
2019,1717008,4
2019,1717206,7
2019,1717909,10
2019,1718006,4
2019,1718451,4
2019,1718501,5
2019,1718808,3
2019,1718840,7
2019,1718907,8
2019,1720002,4
2019,1720101,9
2019,1720150,6
2019,1720259,9
2019,1720804,15
2019,1720937,3
2019,1721109,45
2019,1721257,3
2019,1722081,12
2019,2100154,33
2019,2100501,37
2019,2100832,25
2019,2101731,46
2019,2101806,11
2019,2102705,40
2019,2102754,30
2019,2103802,38
2019,2104552,21
2019,2105104,85
2019,2105401,110
2019,2105948,26
2019,2107407,35
2019,2108801,55
2019,2109551,19
2019,2110039,55
2019,2110856,14
2019,2112704,82
2019,2200103,5
2019,2200251,7
2019,2200400,67
2019,2200707,15
2019,2201002,9
2019,2201150,17
2019,2201176,9
2019,2201960,9
2019,2202026,10
2019,2202059,19
2019,2202075,13
2019,2202083,11
2019,2202133,9
2019,2202251,10
2019,2202505,20
2019,2203008,13
2019,2203230,13
2019,2203453,18
2019,2203859,4
2019,2204006,6
2019,2204154,5
2019,2204204,12
2019,2204352,13
2019,2204659,13
2019,2205524,9
2019,2205532,15
2019,2205581,6
2019,2205706,69
2019,2205953,10
2019,2206001,6
2019,2206357,22
2019,2206407,20
2019,2206506,12
2019,2206696,18
2019,2206704,10
2019,2206803,31
2019,2207207,12
2019,2207751,11
2019,2207900,71
2019,2207959,4
2019,2208205,21
2019,2208858,9
2019,2209005,9
2019,2209104,8
2019,2209351,10
2019,2209401,11
2019,2209500,7
2019,2209807,8
2019,2209872,6
2019,2210003,26
2019,2210102,8
2019,2210656,16
2019,2210938,9
2019,2210979,8
2019,2211357,9
2019,2211407,7
2019,2301000,69
2019,2301307,27
2019,2301802,7
2019,2302107,36
2019,2302305,37
2019,2303402,21
2019,2303659,14
2019,2303907,17
2019,2303956,23
2019,2304954,29
2019,2305357,17
2019,2306207,7
2019,2306801,15
2019,2306900,41
2019,2307254,20
2019,2308005,44
2019,2309003,13
2019,2309102,12
2019,2309508,17
2019,2310852,22
2019,2310902,13
2019,2313252,9
2019,2313906,15
2019,2400604,9
2019,2401453,38
2019,2401800,16
2019,2402204,35
2019,2402402,9
2019,2402808,8
2019,2403707,11
2019,2405009,9
2019,2405207,7
2019,2406502,19
2019,2407005,20
2019,2407500,19
2019,2407708,15
2019,2408508,4
2019,2408607,11
2019,2409803,27
2019,2410207,12
2019,2410306,16
2019,2411700,5
2019,2412500,23
2019,2413607,10
2019,2414209,14
2019,2414506,21
2019,2500403,38
2019,2500502,14
2019,2500577,8
2019,2500908,19
2019,2501153,9
2019,2501203,10
2019,2501351,9
2019,2501609,19
2019,2502706,11
2019,2503100,6
2019,2503902,10
2019,2504850,5
2019,2505006,13
2019,2505352,10
2019,2505600,15
2019,2505709,19
2019,2505907,6
2019,2506509,6
2019,2506608,12
2019,2506707,17
2019,2507606,13
2019,2507705,22
2019,2507903,15
2019,2508109,10
2019,2508703,8
2019,2509107,30
2019,2509305,9
2019,2509339,15
2019,2509396,7
2019,2509602,6
2019,2509800,19
2019,2510006,11
2019,2510105,11
2019,2510709,5
2019,2511202,30
2019,2511509,18
2019,2511608,14
2019,2511806,16
2019,2512002,20
2019,2512036,13
2019,2512200,5
2019,2512309,23
2019,2512408,18
2019,2512804,21
2019,2513943,4
2019,2514206,9
2019,2514305,12
2019,2514800,14
2019,2514909,11
2019,2515203,4
2019,2515500,18
2019,2516102,20
2019,2600807,31
2019,2601300,15
2019,2602100,46
2019,2602407,19
2019,2603306,16
2019,2603603,13
2019,2603900,24
2019,2604601,16
2019,2605152,17
2019,2605608,25
2019,2606507,16
2019,2606606,29
2019,2607752,24
2019,2608503,22
2019,2610806,28
2019,2611002,55
2019,2611200,17
2019,2611309,42
2019,2612455,14
2019,2613206,35
2019,2614709,15
2019,2615706,17
2019,2615805,33
2019,2616001,30
2019,2700201,21
2019,2701001,15
2019,2701308,22
2019,2701803,9
2019,2703304,25
2019,2703403,11
2019,2703601,17
2019,2704005,28
2019,2704500,42
2019,2705101,27
2019,2705200,13
2019,2705606,17
2019,2705903,18
2019,2706208,11
2019,2707602,11
2019,2708303,36
2019,2708501,41
2019,2708709,15
2019,2708907,22
2019,2709103,23
2019,2802502,5
2019,2804201,12
2019,2805000,8
2019,2805307,14
2019,2805901,12
2019,2807600,28
2019,2900306,20
2019,2900900,13
2019,2901106,32
2019,2901155,22
2019,2901502,20
2019,2902203,19
2019,2902302,27
2019,2902609,28
2019,2903102,15
2019,2903508,39
2019,2903706,28
2019,2904050,27
2019,2904209,47
2019,2904803,18
2019,2904852,29
2019,2905206,56
2019,2905404,27
2019,2905503,27
2019,2905602,35
2019,2905800,87
2019,2906303,47
2019,2906600,12
2019,2906857,8
2019,2906899,8
2019,2906907,30
2019,2907400,9
2019,2907806,32
2019,2907905,28
2019,2908002,40
2019,2908507,41
2019,2908804,13
2019,2908903,31
2019,2909703,26
2019,2910305,20
2019,2910701,72
2019,2911253,7
2019,2911402,28
2019,2911600,32
2019,2912004,11
2019,2912103,29
2019,2912301,19
2019,2912608,8
2019,2912707,43
2019,2912806,11
2019,2913002,19
2019,2913309,11
2019,2913457,41
2019,2913804,28
2019,2915007,25
2019,2915106,25
2019,2915403,16
2019,2915700,16
2019,2915908,15
2019,2916005,27
2019,2916104,27
2019,2916302,16
2019,2916609,23
2019,2917805,31
2019,2918209,26
2019,2918308,34
2019,2918456,34
2019,2918506,32
2019,2918555,18
2019,2918605,10
2019,2918902,9
2019,2919603,11
2019,2919702,21
2019,2919926,14
2019,2919959,12
2019,2920007,11
2019,2921104,37
2019,2921401,25
2019,2922052,16
2019,2922102,32
2019,2922409,41
2019,2922607,37
2019,2922656,11
2019,2922706,19
2019,2922854,10
2019,2922904,21
2019,2923050,13
2019,2923407,43
2019,2923506,15
2019,2923605,28
2019,2924108,19
2019,2924207,43
2019,2924678,34
2019,2925204,29
2019,2925402,18
2019,2925501,44
2019,2925931,24
2019,2926509,31
2019,2926806,14
2019,2926905,20
2019,2927002,49
2019,2927309,28
2019,2927606,24
2019,2928059,27
2019,2928208,33
2019,2928307,18
2019,2928505,15
2019,2929354,8
2019,2929370,19
2019,2929503,43
2019,2929750,21
2019,2930006,26
2019,2930204,67
2019,2930758,31
2019,2931202,54
2019,2931400,9
2019,2931509,28
2019,2931608,23
2019,2931707,18
2019,2932101,41
2019,2932200,33
2019,2932309,28
2019,2932507,31
2019,2933000,37
2019,2933109,11
2019,2933158,14
2019,2933174,15
2019,3100401,7
2019,3100807,6
2019,3102001,9
2019,3102605,31
2019,3103009,18
2019,3103108,3
2019,3103801,4
2019,3104601,8
2019,3105202,7
2019,3105509,13
2019,3105905,18
2019,3106309,17
2019,3106408,10
2019,3107505,6
2019,3107604,3
2019,3107703,6
2019,3107901,8
2019,3108552,10
2019,3108701,6
2019,3109709,9
2019,3109907,8
2019,3110103,13
2019,3110301,15
2019,3110806,4
2019,3110905,16
2019,3111408,6
2019,3111606,20
2019,3111903,4
2019,3112059,7
2019,3112208,11
2019,3112406,4
2019,3113107,5
2019,3113503,11
2019,3114204,20
2019,3114550,9
2019,3114808,6
2019,3115458,12
2019,3115706,3
2019,3116605,19
2019,3117108,9
2019,3117702,12
2019,3117801,8
2019,3118502,2
2019,3118700,13
2019,3120003,3
2019,3120151,6
2019,3120508,10
2019,3120607,7
2019,3120706,7
2019,3120870,8
2019,3121001,7
2019,3121100,7
2019,3121308,4
2019,3121803,5
2019,3122454,7
2019,3122504,3
2019,3122603,9
2019,3125200,3
2019,3125309,7
2019,3125408,4
2019,3125507,3
2019,3125606,9
2019,3126604,5
2019,3126752,6
2019,3127008,11
2019,3127107,35
2019,3127305,8
2019,3127354,7
2019,3127388,3
2019,3127404,3
2019,3128204,8
2019,3128402,7
2019,3128600,7
2019,3128907,8
2019,3129103,6
2019,3129905,3
2019,3130002,3
2019,3130309,7
2019,3130556,10
2019,3130655,12
2019,3130804,2
2019,3131000,5
2019,3131109,9
2019,3132206,10
2019,3133303,19
2019,3133402,10
2019,3133600,6
2019,3134301,5
2019,3134905,20
2019,3136900,7
2019,3137106,8
2019,3137502,15
2019,3137700,32
2019,3138005,3
2019,3138351,10
2019,3138658,7
2019,3140308,5
2019,3140605,7
2019,3140704,19
2019,3140803,10
2019,3141702,8
2019,3141900,4
2019,3142403,7
2019,3143153,11
2019,3143203,14
2019,3143450,8
2019,3143500,11
2019,3143609,6
2019,3143708,4
2019,3143807,4
2019,3144201,4
2019,3144359,3
2019,3144375,4
2019,3144409,5
2019,3144656,15
2019,3144672,15
2019,3145000,9
2019,3145059,10
2019,3145109,13
2019,3145901,34
2019,3146503,5
2019,3146701,7
2019,3147402,14
2019,3148509,7
2019,3149101,10
2019,3149705,6
2019,3149804,14
2019,3150000,3
2019,3150109,2
2019,3150539,4
2019,3150703,4
2019,3150901,6
2019,3151008,8
2019,3151107,11
2019,3152600,7
2019,3152709,9
2019,3153004,4
2019,3153103,12
2019,3153202,5
2019,3153301,3
2019,3153905,14
2019,3154457,10
2019,3154705,4
2019,3154804,8
2019,3154903,12
2019,3155306,6
2019,3155405,7
2019,3155504,17
2019,3156809,21
2019,3157104,5
2019,3157658,6
2019,3157708,10
2019,3158003,8
2019,3159357,4
2019,3159407,7
2019,3159506,13
2019,3160306,15
2019,3160504,3
2019,3161205,6
2019,3161403,3
2019,3161502,6
2019,3161601,4
2019,3161809,9
2019,3162559,10
2019,3162575,5
2019,3162609,8
2019,3162906,31
2019,3163102,8
2019,3163409,4
2019,3163805,6
2019,3163904,5
2019,3164001,8
2019,3164472,5
2019,3165206,7
2019,3165305,4
2019,3165701,5
2019,3165909,10
2019,3166006,4
2019,3166105,6
2019,3166204,14
2019,3166303,8
2019,3166808,14
2019,3167400,3
2019,3167707,6
2019,3167806,5
2019,3169059,5
2019,3169109,6
2019,3169802,4
2019,3170503,8
2019,3170602,5
2019,3170750,7
2019,3171071,9
2019,3171709,11
2019,3172202,3
2019,3202009,7
2019,3202207,17
2019,3202256,26
2019,3203106,8
2019,3203304,13
2019,3203353,22
2019,3203403,26
2019,3203502,27
2019,3203601,7
2019,3204054,21
2019,3204401,16
2019,3204807,13
2019,3205010,23
2019,3205036,26
2019,3205176,24
2019,3300159,13
2019,3300225,17
2019,3301405,30
2019,3302452,8
2019,3303104,20
2019,3305307,14
2019,3305406,24
2019,3306156,16
2019,3500758,7
2019,3501806,5
2019,3503000,5
2019,3503406,9
2019,3503505,5
2019,3504503,73
2019,3505351,16
2019,3505401,10
2019,3505609,21
2019,3505906,45
2019,3506409,4
2019,3507001,53
2019,3507159,4
2019,3507308,4
2019,3507753,3
2019,3508108,11
2019,3508702,11
2019,3509254,31
2019,3509452,5
2019,3509957,6
2019,3510153,4
2019,3510807,26
2019,3511201,5
2019,3511409,21
2019,3512001,19
2019,3514007,7
2019,3515194,4
2019,3515350,11
2019,3515608,7
2019,3516101,5
2019,3516606,3
2019,3517109,5
2019,3517208,8
2019,3517901,7
2019,3518008,4
2019,3518206,26
2019,3519006,5
2019,3519105,9
2019,3519501,5
2019,3519907,3
2019,3520103,23
2019,3520202,10
2019,3520608,4
2019,3521101,5
2019,3521150,3
2019,3521200,16
2019,3521408,14
2019,3522653,8
2019,3523503,17
2019,3523602,11
2019,3523800,5
2019,3525409,5
2019,3525805,4
2019,3527306,27
2019,3527504,4
2019,3527801,7
2019,3528304,3
2019,3528700,6
2019,3528809,13
2019,3529104,2
2019,3529203,23
2019,3529302,55
2019,3529609,4
2019,3529658,2
2019,3529708,16
2019,3529906,33
2019,3530003,4
2019,3530102,26
2019,3530409,6
2019,3531506,15
2019,3531704,7
2019,3532108,2
2019,3532157,3
2019,3532504,5
2019,3532702,4
2019,3532801,7
2019,3532868,3
2019,3533007,10
2019,3533205,5
2019,3533601,9
2019,3534005,5
2019,3534203,5
2019,3534807,6
2019,3535101,8
2019,3535408,13
2019,3535606,21
2019,3535705,4
2019,3536000,9
2019,3536109,6
2019,3536257,3
2019,3536307,8
2019,3536406,5
2019,3536604,8
2019,3536703,41
2019,3537008,20
2019,3537107,38
2019,3537156,5
2019,3537206,14
2019,3537503,8
2019,3537701,4
2019,3538105,11
2019,3538303,3
2019,3538808,36
2019,3538907,19
2019,3539004,5
2019,3539608,4
2019,3539707,4
2019,3540259,3
2019,3540408,3
2019,3541604,31
2019,3542008,6
2019,3542305,2
2019,3542503,7
2019,3542800,8
2019,3543006,20
2019,3543105,5
2019,3543204,3
2019,3543238,4
2019,3543253,14
2019,3543709,10
2019,3543808,8
2019,3544301,12
2019,3544400,5
2019,3544509,4
2019,3544608,5
2019,3544806,4
2019,3544905,6
2019,3545159,5
2019,3545407,6
2019,3546009,13
2019,3546900,6
2019,3547007,5
2019,3547403,3
2019,3547601,23
2019,3547650,2
2019,3548005,18
2019,3548104,6
2019,3549201,3
2019,3549300,3
2019,3549953,17
2019,3551207,3
2019,3551405,11
2019,3551900,15
2019,3552601,7
2019,3552700,12
2019,3553104,6
2019,3553203,5
2019,3553807,22
2019,3553955,10
2019,3554607,4
2019,3555208,3
2019,3555356,5
2019,3556008,9
2019,3556107,3
2019,3556354,11
2019,3557154,3
2019,4100103,6
2019,4100301,7
2019,4100707,17
2019,4100905,5
2019,4101002,23
2019,4101051,5
2019,4101200,20
2019,4101705,13
2019,4101903,18
2019,4102109,25
2019,4102208,5
2019,4102307,18
2019,4102505,14
2019,4102901,17
2019,4103008,8
2019,4103107,12
2019,4103222,4
2019,4103404,4
2019,4103479,8
2019,4103701,74
2019,4103800,8
2019,4103958,7
2019,4104055,7
2019,4104105,11
2019,4104253,19
2019,4104451,13
2019,4104501,29
2019,4104659,20
2019,4104709,12
2019,4105201,30
2019,4105300,13
2019,4105607,9
2019,4105706,23
2019,4105904,21
2019,4106308,14
2019,4106456,17
2019,4106555,4
2019,4106704,5
2019,4106852,6
2019,4107108,6
2019,4107124,6
2019,4107207,41
2019,4107306,8
2019,4107538,3
2019,4107553,3
2019,4107603,20
2019,4107652,65
2019,4107736,9
2019,4107751,7
2019,4107850,6
2019,4108106,3
2019,4108205,10
2019,4108452,4
2019,4108502,23
2019,4108601,32
2019,4108650,11
2019,4108957,8
2019,4109104,3
2019,4109203,7
2019,4109302,22
2019,4109609,37
2019,4109906,11
2019,4110078,14
2019,4110102,30
2019,4110201,15
2019,4110409,4
2019,4110706,66
2019,4110805,14
2019,4110953,13
2019,4111001,7
2019,4111100,6
2019,4112207,8
2019,4112702,10
2019,4112751,8
2019,4112959,12
2019,4113254,13
2019,4113403,10
2019,4113429,7
2019,4113601,5
2019,4113759,6
2019,4113908,14
2019,4114104,18
2019,4114351,5
2019,4115358,7
2019,4115507,5
2019,4115705,30
2019,4115739,6
2019,4115754,9
2019,4115804,35
2019,4115853,7
2019,4115903,5
2019,4116000,3
2019,4116059,16
2019,4116950,8
2019,4117008,8
2019,4117214,5
2019,4117255,10
2019,4117271,15
2019,4117297,4
2019,4117503,24
2019,4117602,42
2019,4117800,19
2019,4117909,32
2019,4118006,9
2019,4118105,9
2019,4118600,9
2019,4118709,8
2019,4118907,9
2019,4119202,10
2019,4119251,4
2019,4119608,38
2019,4119806,15
2019,4119954,28
2019,4120101,8
2019,4120150,7
2019,4120333,5
2019,4120408,5
2019,4120655,6
2019,4121208,18
2019,4121356,4
2019,4121505,16
2019,4121703,28
2019,4121752,10
2019,4121802,15
2019,4121901,16
2019,4122008,19
2019,4122172,9
2019,4122206,40
2019,4122503,14
2019,4122602,8
2019,4122651,10
2019,4122909,8
2019,4123006,21
2019,4123105,6
2019,4123303,14
2019,4123402,10
2019,4123600,4
2019,4123956,6
2019,4124053,16
2019,4124202,4
2019,4124806,15
2019,4125100,15
2019,4125308,4
2019,4125357,4
2019,4125456,3
2019,4125555,3
2019,4125704,31
2019,4125902,7
2019,4126108,6
2019,4126207,12
2019,4126256,54
2019,4126306,17
2019,4126355,4
2019,4126405,10
2019,4126801,11
2019,4126900,10
2019,4127502,16
2019,4127601,18
2019,4127809,16
2019,4127882,7
2019,4127908,12
2019,4127957,10
2019,4128005,25
2019,4128534,11
2019,4128559,8
2019,4128609,11
2019,4128708,6
2019,4128807,9
2019,4200408,12
2019,4200754,3
2019,4201505,12
2019,4201653,5
2019,4201802,7
2019,4202099,5
2019,4202131,9
2019,4202453,16
2019,4202578,3
2019,4202800,35
2019,4202859,8
2019,4202875,7
2019,4203105,7
2019,4203154,4
2019,4203253,5
2019,4204178,9
2019,4204350,4
2019,4204459,3
2019,4207403,10
2019,4207759,10
2019,4207908,12
2019,4208450,20
2019,4208955,3
2019,4209805,9
2019,4210308,7
2019,4210902,6
2019,4211058,12
2019,4211108,13
2019,4211504,11
2019,4211751,22
2019,4211850,3
2019,4212007,12
2019,4212056,6
2019,4212205,20
2019,4212254,7
2019,4212700,10
2019,4213302,9
2019,4213351,5
2019,4213401,13
2019,4214706,5
2019,4214904,4
2019,4215554,2
2019,4215901,6
2019,4216057,8
2019,4216255,11
2019,4216354,6
2019,4217253,6
2019,4217303,13
2019,4217550,3
2019,4217907,6
2019,4217956,3
2019,4218905,19
2019,4219101,6
2019,4219150,4
2019,4219176,6
2019,4219200,12
2019,4219408,6
2019,4300570,4
2019,4300661,2
2019,4301008,23
2019,4302006,16
2019,4303608,9
2019,4303707,9
2019,4304002,7
2019,4304614,3
2019,4304853,3
2019,4306130,3
2019,4306205,18
2019,4306304,8
2019,4306320,6
2019,4306452,3
2019,4306502,10
2019,4306759,3
2019,4307302,13
2019,4307450,4
2019,4307864,2
2019,4308706,9
2019,4308904,16
2019,4310538,6
2019,4311122,3
2019,4311239,5
2019,4311270,4
2019,4311601,8
2019,4311643,3
2019,4311775,13
2019,4311908,8
2019,4312617,3
2019,4313466,4
2019,4314456,4
2019,4314753,4
2019,4315172,3
2019,4315206,5
2019,4315354,6
2019,4315503,16
2019,4317251,4
2019,4319125,4
2019,4319356,5
2019,4320453,3
2019,4322525,5
2019,4322707,29
2019,4322855,3
2019,4323507,4
2019,5000203,11
2019,5000807,6
2019,5000856,9
2019,5001243,10
2019,5002001,5
2019,5003108,4
2019,5003157,11
2019,5003504,4
2019,5003801,15
2019,5004502,13
2019,5004601,12
2019,5004908,6
2019,5006358,9
2019,5006408,7
2019,5007307,4
2019,5007406,14
2019,5007505,4
2019,5007695,20
2019,5008404,6
2019,5100201,22
2019,5100409,7
2019,5101308,9
2019,5103361,7
2019,5103452,6
2019,5103908,17
2019,5104906,10
2019,5105309,6
2019,5106190,5
2019,5106208,4
2019,5106265,10
2019,5106455,3
2019,5106703,3
2019,5107297,4
2019,5107354,7
2019,5107875,21
2019,5108055,13
2019,5108105,6
2019,5108501,9
2019,5108956,9
2019,5200050,9
2019,5200209,3
2019,5200605,12
2019,5200803,9
2019,5200852,3
2019,5201603,2
2019,5202353,5
2019,5203302,22
2019,5203559,7
2019,5203575,4
2019,5203807,6
2019,5203906,9
2019,5203939,3
2019,5204409,15
2019,5204607,5
2019,5204706,10
2019,5204805,6
2019,5205000,8
2019,5205059,3
2019,5205513,10
2019,5205521,5
2019,5205703,3
2019,5205802,12
2019,5206602,3
2019,5206909,3
2019,5207105,5
2019,5207501,5
2019,5207907,14
2019,5208509,3
2019,5208608,55
2019,5208806,22
2019,5209101,27
2019,5209291,2
2019,5209705,18
2019,5209804,3
2019,5209937,5
2019,5209952,11
2019,5210109,28
2019,5210802,5
2019,5211008,10
2019,5211305,6
2019,5211701,7
2019,5211800,34
2019,5212006,4
2019,5212055,3
2019,5212105,7
2019,5212204,22
2019,5212709,7
2019,5212808,8
2019,5212907,3
2019,5213004,8
2019,5213053,9
2019,5213806,37
2019,5213905,7
2019,5214051,7
2019,5214101,3
2019,5214507,16
2019,5215009,5
2019,5215207,5
2019,5215231,50
2019,5215405,3
2019,5215504,3
2019,5215603,27
2019,5215652,3
2019,5216304,5
2019,5216452,4
2019,5216809,8
2019,5216908,3
2019,5217708,15
2019,5218102,3
2019,5218391,4
2019,5218706,4
2019,5219001,7
2019,5219100,5
2019,5219357,5
2019,5219456,5
2019,5219506,2
2019,5219605,6
2019,5219902,3
2019,5220058,2
2019,5220157,4
2019,5220603,18
2019,5220686,9
2019,5220702,6
2019,5221197,8
2019,5221577,6
2019,5221700,11
2019,5222302,7
2019,1722107,13
2019,2413359,18
2019,2513901,35
2019,2915205,22
2019,2926707,14
2019,3143401,15
2019,3146206,11
2019,3160405,23
2019,3544202,9
2019,4103206,4
2019,4127205,16
2019,4310553,5
2019,4317954,4
2019,4318606,10
2019,4319158,11
2019,4322301,6
2019,2306009,18
2019,2708105,28
2019,2901403,30
2019,3141009,15
2019,3142205,12
2019,3512308,15
2019,4322350,3
2019,5209408,8
2019,1505494,9
2019,1508050,22
2019,2111573,6
2019,2112274,17
2019,2205854,13
2019,2207504,24
2019,2304509,22
2019,2410900,10
2019,2411809,6
2019,2611408,18
2019,2805802,35
2019,2806107,8
2019,3108305,11
2019,3158508,11
2019,3171600,18
2019,3522158,8
2019,3522901,9
2019,3539905,5
2019,3550001,9
2019,4208708,14
2019,4210803,7
2019,4211801,7
2019,4300208,10
2019,4308052,5
2019,4309951,5
2019,4311106,11
2019,4311502,9
2019,4312377,7
2019,5106281,9
2019,2101939,19
2019,2104305,17
2019,2209757,8
2019,2401701,11
2019,2413557,7
2019,2503407,7
2019,2505279,13
2019,2508604,17
2019,2509008,28
2019,2612554,19
2019,2706505,19
2019,2804458,16
2019,2900405,20
2019,2902252,27
2019,2903003,23
2019,2910909,8
2019,3115003,6
2019,3115474,7
2019,3116001,16
2019,3126950,8
2019,3131802,12
2019,3140159,11
2019,3147501,3
2019,3158607,7
2019,3203163,18
2019,3554409,7
2019,4117453,5
2019,4301701,4
2019,4302600,8
2019,4310330,18
2019,4314035,5
2019,5108352,4
2019,5200902,4
2019,5213400,4
2019,1101302,12
2019,1507466,14
2019,2102606,43
2019,2206753,16
2019,2413904,19
2019,2502508,30
2019,2504157,12
2019,2517407,3
2019,2605459,2
2019,3115102,13
2019,3517000,11
2019,4305157,5
2019,4310702,7
2019,5201504,4
2019,2108405,38
2019,2304277,9
2019,2405900,6
2019,2503555,11
2019,2607000,31
2019,2608206,20
2019,2615201,9
2019,2909406,33
2019,2919108,18
2019,2930766,25
2019,3516002,8
2019,3518503,12
2019,4316204,5
2019,5101001,4
2019,5105507,20
2019,5209903,16
2019,1200054,68
2019,3123809,5
2019,3515400,13
2019,2407401,12
2019,1200344,32
2019,2302057,16
2019,2411908,5
2019,2517001,22
2019,2601805,22
2019,2907707,27
2019,2909505,13
2019,3113701,22
2019,3138674,9
2019,3507704,5
2019,1702406,22
2019,2111722,33
2019,2201919,21
2019,3108107,5
2019,3138500,4
2019,2205359,4
2019,2404606,18
2019,2413300,12
2019,2413409,12
2019,2414605,12
2019,2514008,11
2019,2703007,24
2019,3103603,5
2019,3109808,3
2019,3203130,15
2019,4107157,5
2019,4212270,6
2019,4215208,11
2019,4216404,7
2019,4305835,4
2019,4306809,27
2019,4320305,7
2019,5102850,9
2019,2206902,13
2019,2404507,25
2019,2404804,3
2019,2405405,15
2019,2514453,8
2019,2600500,36
2019,2900603,8
2019,2907558,20
2019,3111150,8
2019,3135902,3
2019,3168507,13
2019,3171402,7
2019,3525508,11
2019,4318051,3
2019,5102603,45
2019,5106828,12
2019,1720309,7
2019,2412807,11
2019,2914208,20
2019,2921609,12
2019,3148400,9
2019,3514502,11
2019,3550506,7
2019,4314175,6
2019,4323770,6
2019,5002308,12
2019,5203104,5
2019,2200608,14
2019,2309805,14
2019,2701506,22
2019,2912905,43
2019,3164308,8
2019,3504909,10
2019,4201109,4
2019,4207684,15
2019,4210001,11
2019,4301057,9
2019,4323408,3
2019,2107001,20
2019,2510303,4
2019,2513000,8
2019,2607604,26
2019,2704906,6
2019,3121407,9
2019,3133105,15
2019,3134608,16
2019,3530904,5
2019,4301800,8
2019,2904001,24
2019,3108206,8
2019,3114105,14
2019,3505005,6
2019,4306551,4
2019,5103700,15
2019,1100502,9
2019,1101476,5
2019,1301951,42
2019,1501600,34
2019,1702000,9
2019,1703107,7
2019,1710904,4
2019,1713957,8
2019,1718709,5
2019,1720853,3
2019,2101970,15
2019,2109700,12
