ano,id_municipio,numero_obitos
2019,3135704,46
2019,3135803,189
2019,3135902,53
2019,3136009,119
2019,3136108,52
2019,3136207,524
2019,3136306,330
2019,3136405,39
2019,3136504,70
2019,3136520,19
2019,3136553,36
2019,3136579,32
2019,3136603,37
2019,3136652,149
2019,3136702,4466
2019,3136801,25
2019,3136900,57
2019,3136959,33
2019,3137007,106
2019,3137106,44
2019,3137205,323
2019,3137304,21
2019,3137403,94
2019,3137502,148
2019,3137536,69
2019,3137601,334
2019,3137700,135
2019,3137809,197
2019,3137908,43
2019,3138005,48
2019,3138104,33
2019,3138203,721
2019,3138302,16
2019,3138351,24
2019,3138401,468
2019,3138500,53
2019,3138609,133
2019,3138625,53
2019,3138658,75
2019,3138674,34
2019,3138682,48
2019,3138708,39
2019,3138807,172
2019,3138906,50
2019,3139003,261
2019,3139102,25
2019,3139201,126
2019,3139250,46
2019,3139300,129
2019,3139409,555
2019,3139508,185
2019,3139607,181
2019,3139706,46
2019,3139805,92
2019,3139904,113
2019,3140001,357
2019,3140100,39
2019,3140159,83
2019,3140209,34
2019,3140308,34
2019,3140407,22
2019,3140506,100
2019,3140530,69
2019,3140555,42
2019,3140605,35
2019,3140704,231
2019,3140803,116
2019,3140852,50
2019,3140902,70
2019,3141009,96
2019,3141108,233
2019,3141207,28
2019,3141306,24
2019,3141405,165
2019,3141504,43
2019,3141603,107
2019,3141702,45
2019,3141801,147
2019,3141900,38
2019,3142007,84
2019,3142106,68
2019,3142205,102
2019,3142254,32
2019,3142304,54
2019,3142403,57
2019,3142502,17
2019,3142601,73
2019,3142700,104
2019,3142809,149
2019,3142908,158
2019,3143005,102
2019,3143104,335
2019,3143153,32
2019,3143203,184
2019,3143302,2187
2019,3143401,124
2019,3143450,41
2019,3143500,54
2019,3143609,13
2019,3143708,28
2019,3143807,50
2019,3143906,917
2019,3144003,194
2019,3144102,179
2019,3144201,21
2019,3144300,339
2019,3144359,38
2019,3144375,43
2019,3144409,27
2019,3144508,51
2019,3144607,194
2019,3144656,65
2019,3144672,16
2019,3144706,110
2019,3144805,502
2019,3144904,26
2019,3145000,75
2019,3145059,41
2019,3145109,126
2019,3145208,336
2019,3145307,190
2019,3145356,69
2019,3145372,20
2019,3145406,18
2019,3145455,28
2019,3145505,20
2019,3145604,345
2019,3145703,17
2019,3145802,18
2019,3145851,39
2019,3145877,50
2019,3145901,187
2019,3146008,251
2019,3146107,471
2019,3146206,51
2019,3146255,43
2019,3146305,147
2019,3146404,39
2019,3146503,70
2019,3146552,28
2019,3146602,9
2019,3146701,58
2019,3146750,49
2019,3146909,88
2019,3147006,524
2019,3147105,607
2019,3147204,161
2019,3147303,171
2019,3147402,174
2019,3147501,18
2019,3147600,124
2019,3147709,74
2019,3147808,12
2019,3147907,823
2019,3147956,33
2019,3148004,1093
2019,3148103,578
2019,3148202,48
2019,3148301,59
2019,3148400,41
2019,3148509,72
2019,3148608,133
2019,3148707,183
2019,3148756,22
2019,3148806,43
2019,3148905,25
2019,3149002,15
2019,3149101,86
2019,3149150,62
2019,3149200,25
2019,3149309,359
2019,3149408,11
2019,3149507,27
2019,3149606,32
2019,3149705,48
2019,3149804,69
2019,3149903,138
2019,3149952,55
2019,3150000,25
2019,3150109,30
2019,3150158,48
2019,3150208,31
2019,3150307,44
2019,3150406,34
2019,3150505,53
2019,3150539,39
2019,3150570,65
2019,3150604,52
2019,3150703,18
2019,3150802,125
2019,3150901,47
2019,3151008,53
2019,3151107,73
2019,3151206,393
2019,3151305,107
2019,3151404,213
2019,3151503,281
2019,3151602,60
2019,3151701,137
2019,3151800,1233
2019,3151909,67
2019,3152006,243
2019,3152105,452
2019,3152131,32
2019,3152170,76
2019,3152204,233
2019,3152303,65
2019,3152402,137
2019,3152501,942
2019,3152600,62
2019,3152709,84
2019,3152808,171
2019,3152907,85
2019,3153004,24
2019,3153103,48
2019,3153202,16
2019,3153301,24
2019,3153400,144
2019,3153509,67
2019,3153608,59
2019,3153707,24
2019,3153806,18
2019,3153905,110
2019,3154002,195
2019,3154101,121
2019,3154150,37
2019,3154200,76
2019,3154309,145
2019,3154408,34
2019,3154457,42
2019,3154507,69
2019,3154606,1577
2019,3154705,36
2019,3154804,60
2019,3154903,121
2019,3155009,22
2019,3155108,39
2019,3155207,48
2019,3155306,41
2019,3155405,47
2019,3155504,80
2019,3155603,133
2019,3155702,90
2019,3155801,148
2019,3155900,47
2019,3156007,84
2019,3156106,35
2019,3156205,19
2019,3156304,65
2019,3156403,28
2019,3156452,45
2019,3156502,53
2019,3156601,73
2019,3156700,778
2019,3156809,118
2019,3156908,171
2019,3157005,278
2019,3157104,46
2019,3157203,174
2019,3157252,59
2019,3157278,27
2019,3157302,40
2019,3157336,63
2019,3157377,30
2019,3157401,37
2019,3157500,27
2019,3157609,22
2019,3157658,58
2019,3157708,75
2019,3157807,1302
2019,3157906,89
2019,3158003,74
2019,3158102,28
2019,3158201,109
2019,3158300,42
2019,3158409,33
2019,3158508,43
2019,3158607,22
2019,3158706,22
2019,3158805,46
2019,3158904,59
2019,3158953,192
2019,3159001,17
2019,3159100,27
2019,3159209,83
2019,3159308,37
2019,3159357,43
2019,3159407,31
2019,3159506,51
2019,3159605,290
2019,3159704,20
2019,3159803,152
2019,3159902,140
2019,3160009,31
2019,3160108,36
2019,3160207,25
2019,3160306,63
2019,3160405,151
2019,3160454,31
2019,3160504,19
2019,3160603,21
2019,3160702,443
2019,3160801,29
2019,3160900,31
2019,3160959,26
2019,3161007,125
2019,3161056,24
2019,3161106,375
2019,3161205,49
2019,3161304,37
2019,3161403,47
2019,3161502,74
2019,3161601,28
2019,3161650,28
2019,3161700,54
2019,3161809,81
2019,3161908,69
2019,3162005,187
2019,3162104,261
2019,3162203,54
2019,3162252,21
2019,3162302,14
2019,3162401,152
2019,3162450,64
2019,3162500,729
2019,3162559,78
2019,3162575,45
2019,3162609,68
2019,3162658,24
2019,3162708,151
2019,3162807,148
2019,3162906,216
2019,3162922,160
2019,3162948,48
2019,3162955,123
2019,3163003,28
2019,3163102,26
2019,3163201,25
2019,3163300,29
2019,3163409,40
2019,3163508,55
2019,3163607,17
2019,3163706,362
2019,3163805,42
2019,3163904,49
2019,3164001,68
2019,3164100,45
2019,3164209,49
2019,3164308,48
2019,3164407,39
2019,3164431,25
2019,3164472,35
2019,3164506,62
2019,3164605,31
2019,3164704,558
2019,3164803,12
2019,3164902,20
2019,3165008,79
2019,3165107,62
2019,3165206,41
2019,3165305,53
2019,3165404,35
2019,3165503,41
2019,3165537,139
2019,3165552,63
2019,3165560,30
2019,3165578,36
2019,3165602,24
2019,3165701,62
2019,3165800,17
2019,3165909,27
2019,3166006,44
2019,3166105,26
2019,3166204,90
2019,3166303,53
2019,3166402,16
2019,3166501,24
2019,3166600,4
2019,3166709,70
2019,3166808,87
2019,3166907,69
2019,3166956,29
2019,3167004,23
2019,3167103,131
2019,3167202,1425
2019,3167301,21
2019,3167400,57
2019,3167509,22
2019,3167608,120
2019,3167707,50
2019,3167806,36
2019,3167905,32
2019,3168002,194
2019,3168051,31
2019,3168101,25
2019,3168200,12
2019,3168309,27
2019,3168408,138
2019,3168507,87
2019,3168606,1037
2019,3168705,494
2019,3168804,49
2019,3168903,53
2019,3169000,140
2019,3169059,18
2019,3169109,49
2019,3169208,93
2019,3169307,540
2019,3169356,211
2019,3169406,381
2019,3169505,48
2019,3169604,223
2019,3169703,103
2019,3169802,44
2019,3169901,715
2019,3170008,95
2019,3170057,105
2019,3170107,2367
2019,3170206,4065
2019,3170305,17
2019,3170404,537
2019,3170438,23
2019,3170479,17
2019,3170503,82
2019,3170529,43
2019,3170578,55
2019,3170602,12
2019,3170651,20
2019,3170701,916
2019,3170750,24
2019,3170800,200
2019,3170909,108
2019,3171006,157
2019,3171030,54
2019,3171071,30
2019,3171105,16
2019,3171154,30
2019,3171204,610
2019,3171303,458
2019,3171402,30
2019,3171501,33
2019,3171600,77
2019,3171709,68
2019,3171808,86
2019,3171907,52
2019,3172004,291
2019,3172103,62
2019,3172202,27
2019,5000203,59
2019,5000252,22
2019,5000609,260
2019,5000708,190
2019,5000807,37
2019,5000856,69
2019,5000906,62
2019,5001003,167
2019,5001102,385
2019,5001243,59
2019,5001508,38
2019,5001904,143
2019,5002001,66
2019,5002100,158
2019,5002159,50
2019,5002209,150
2019,5002308,67
2019,5002407,173
2019,5002605,109
2019,5002704,5419
2019,5002803,23
2019,5002902,190
2019,5002951,108
2019,5003108,21
2019,5003157,122
2019,5003207,717
2019,5003256,129
2019,5003306,277
2019,5003454,92
2019,5003488,72
2019,5003504,45
2019,5003702,1370
2019,5003751,74
2019,5003801,170
2019,5003900,6
2019,5004007,80
2019,5004106,83
2019,5004304,89
2019,5004403,44
2019,5004502,137
2019,5004601,120
2019,5004700,187
2019,5004809,41
2019,5004908,27
2019,5005004,192
2019,5005103,12
2019,5005152,49
2019,5005202,110
2019,5005251,47
2019,5005400,216
2019,5005608,170
2019,5005681,156
2019,5005707,302
2019,5005806,75
2019,5006002,71
2019,5006200,281
2019,5006259,38
2019,5006275,19
2019,5006309,319
2019,5006358,87
2019,5006408,71
2019,5006606,595
2019,5006903,86
2019,5007109,114
2019,5007208,188
2019,5007307,37
2019,5007406,128
2019,5007505,28
2019,5007554,31
2019,5007695,137
2019,5007703,85
2019,5007802,45
2019,5007901,213
2019,5007935,54
2019,5007950,71
2019,5007976,29
2019,5008008,82
2019,5008305,714
2019,5008404,54
2019,2500106,54
2019,2500205,31
2019,2500304,217
2019,2500403,152
2019,2500502,73
2019,2500536,39
2019,2500577,16
2019,2500601,121
2019,2500700,130
2019,2500734,22
2019,2500775,55
2019,2500809,122
2019,2500908,96
2019,2501005,96
2019,2501104,162
2019,2501153,7
2019,2501203,46
2019,2501302,151
2019,2501351,26
2019,2501401,46
2019,2501500,173
2019,2501534,38
2019,2501575,59
2019,2501609,95
2019,2501708,45
2019,2501807,672
2019,2501906,145
2019,2502003,55
2019,2502052,24
2019,2502102,36
2019,2502151,50
2019,2502201,28
2019,2502300,39
2019,2502409,70
2019,2502508,128
2019,2502607,43
2019,2502706,40
2019,2502805,87
2019,2502904,41
2019,2503001,98
2019,2503100,48
2019,2503209,380
2019,2503308,59
2019,2503407,21
2019,2503506,117
2019,2503555,36
2019,2503605,68
2019,2503704,447
2019,2503753,16
2019,2503803,38
2019,2503902,46
2019,2504009,2950
2019,2504033,29
2019,2504074,24
2019,2504108,12
2019,2504157,36
2019,2504207,27
2019,2504306,221
2019,2504355,41
2019,2504405,128
2019,2504504,53
2019,2504603,157
2019,2504702,39
2019,2504801,92
2019,2504850,11
2019,2504900,105
2019,2505006,67
2019,2505105,157
2019,2505204,45
2019,2505238,58
2019,2505279,44
2019,2505303,15
2019,2505352,27
2019,2505402,66
2019,2505501,33
2019,2505600,44
2019,2505709,73
2019,2505808,24
2019,2505907,14
2019,2506004,247
2019,2506103,97
2019,2506202,25
2019,2506251,61
2019,2506301,379
2019,2506400,94
2019,2506509,25
2019,2506608,45
2019,2506707,62
2019,2506806,124
2019,2506905,225
2019,2507002,162
2019,2507101,129
2019,2507200,54
2019,2507309,111
2019,2507408,64
2019,2507507,5218
2019,2507606,51
2019,2507705,111
2019,2507804,32
2019,2507903,71
2019,2508000,49
2019,2508109,32
2019,2508208,70
2019,2508307,209
2019,2508406,18
2019,2508505,55
2019,2508554,18
2019,2508604,84
2019,2508703,27
2019,2508802,52
2019,2508901,306
2019,2509008,58
2019,2509057,36
2019,2509107,140
2019,2509156,37
2019,2509206,85
2019,2509305,39
2019,2509339,36
2019,2509370,17
2019,2509396,44
2019,2509404,94
2019,2509503,47
2019,2509602,33
2019,2509701,304
2019,2509800,79
2019,2509909,42
2019,2510006,47
2019,2510105,89
2019,2510204,34
2019,2510303,22
2019,2510402,49
2019,2510501,26
2019,2510600,26
2019,2510659,18
2019,2510709,20
2019,2510808,633
2019,2510907,97
2019,2511004,19
2019,2511103,41
2019,2511202,196
2019,2511301,142
2019,2511400,129
2019,2511509,75
2019,2511608,58
2019,2511707,43
2019,2511806,57
2019,2511905,90
2019,2512002,122
2019,2512036,23
2019,2512077,32
2019,2512101,256
2019,2512200,20
2019,2512309,137
2019,2512408,98
2019,2512507,320
2019,2512606,12
2019,2512705,160
2019,2512721,45
2019,2512747,22
2019,2512754,34
2019,2512762,24
2019,2512788,15
2019,2512804,64
2019,2512903,159
2019,2513000,17
2019,2513109,93
2019,2513158,38
2019,2513208,62
2019,2513307,53
2019,2513356,15
2019,2513406,98
2019,2513505,24
2019,2513604,41
2019,2513653,27
2019,2513703,1097
2019,2513802,30
2019,2513851,33
2019,2513901,189
2019,2513927,27
2019,2513943,20
2019,2513968,24
2019,2513984,29
2019,2514008,43
2019,2514107,32
2019,2514206,53
2019,2514305,24
2019,2514404,36
2019,2514453,43
2019,2514503,138
2019,2514552,16
2019,2514602,24
2019,2514651,9
2019,2514701,28
2019,2514800,19
2019,2514909,50
2019,2515005,49
2019,2515104,80
2019,2515203,27
2019,2515302,338
2019,2515401,39
2019,2515500,132
2019,2515609,16
2019,2515708,27
2019,2515807,52
2019,2515906,51
2019,2515930,38
2019,2515971,49
2019,2516003,203
2019,2516102,99
2019,2516151,27
2019,2516201,549
2019,2516300,126
2019,2516409,68
2019,2516508,81
2019,2516607,85
2019,2516706,87
2019,2516755,15
2019,2516805,81
2019,2516904,111
2019,2517001,47
2019,2517100,17
2019,2517209,47
2019,2517407,19
2019,1500107,664
2019,1500131,46
2019,1500206,242
2019,1500305,94
2019,1500347,60
2019,1500404,255
2019,1500503,117
2019,1500602,692
2019,1500701,89
2019,1500800,2668
2019,1500859,163
2019,1500909,202
2019,1500958,95
2019,1501006,46
2019,1501105,61
2019,1501204,135
2019,1501253,23
2019,1501303,534
2019,1501402,9335
2019,1501451,108
2019,1501501,286
2019,1501576,64
2019,1501600,67
2019,1501709,667
2019,1501725,78
2019,1501758,31
2019,1501782,223
2019,1501808,352
2019,1501907,121
2019,1501956,76
2019,1502004,91
2019,1502103,539
2019,1502152,180
2019,1502202,422
2019,1502301,242
2019,1502400,1111
2019,1502509,42
2019,1502608,61
2019,1502707,278
2019,1502756,119
2019,1502764,47
2019,1502772,114
2019,1502806,101
2019,1502855,60
2019,1502905,226
2019,1502939,199
2019,1502954,150
2019,1503002,41
2019,1503044,89
2019,1503077,114
2019,1503093,136
2019,1503101,97
2019,1503200,210
2019,1503309,237
2019,1503408,54
2019,1503457,157
2019,1503507,151
2019,1503606,739
2019,1503705,204
2019,1503754,75
2019,1503804,250
2019,1503903,199
2019,1504000,70
2019,1504059,213
2019,1504109,42
2019,1504208,1412
2019,1504307,140
2019,1504406,145
2019,1504422,604
2019,1504455,121
2019,1504505,51
2019,1504604,104
2019,1504703,305
2019,1504752,81
2019,1504802,302
2019,1504901,137
2019,1504950,71
2019,1504976,73
2019,1505007,77
2019,1505031,140
2019,1505064,273
2019,1505106,241
2019,1505205,114
2019,1505304,263
2019,1505403,75
2019,1505437,146
2019,1505486,177
2019,1505494,34
2019,1505502,462
2019,1505536,813
2019,1505551,45
2019,1505601,56
2019,1505635,54
2019,1505650,87
2019,1505700,99
2019,1505809,183
2019,1505908,130
2019,1506005,101
2019,1506104,71
2019,1506112,61
2019,1506138,538
2019,1506161,113
2019,1506187,228
2019,1506195,135
2019,1506203,223
2019,1506302,108
2019,1506351,127
2019,1506401,24
2019,1506500,337
2019,1506559,92
2019,1506583,63
2019,1506609,152
2019,1506708,187
2019,1506807,1695
2019,1506906,36
2019,1507003,148
2019,1507102,85
2019,1507151,111
2019,1507201,113
2019,1507300,316
2019,1507409,97
2019,1507458,116
2019,1507466,43
2019,1507474,141
2019,1507508,53
2019,1507607,306
2019,1507706,60
2019,1507755,28
2019,1507805,69
2019,1507904,96
2019,1507953,291
2019,1507961,56
2019,1507979,69
2019,1508001,350
2019,1508035,144
2019,1508050,70
2019,1508084,194
2019,1508100,431
2019,1508126,141
2019,1508159,207
2019,1508209,281
2019,1508308,208
2019,1508357,77
2019,1508407,225
2019,2900108,90
2019,2900207,94
2019,2900306,129
2019,2900355,94
2019,2900405,115
2019,2900504,64
2019,2900603,29
2019,2900702,1156
2019,2900801,146
2019,2900900,52
2019,2901007,291
2019,2901106,165
2019,2901155,106
2019,2901205,141
2019,2901304,72
2019,2901353,92
2019,2901403,99
2019,2901502,74
2019,2901601,86
2019,2901700,69
2019,2901809,76
2019,2901908,149
2019,2901957,46
2019,2902005,89
2019,2902054,79
2019,2902104,297
2019,2902203,57
2019,2902252,61
2019,2902302,55
2019,2902401,134
2019,2902500,78
2019,2902609,159
2019,2902658,76
2019,2902708,275
2019,2902807,163
2019,2902906,237
2019,2903003,98
2019,2903102,34
2019,2903201,779
2019,2903235,86
2019,2903276,86
2019,2903300,42
2019,2903409,149
2019,2903508,144
2019,2903607,124
2019,2903706,112
2019,2903805,106
2019,2903904,353
2019,2903953,65
2019,2904001,102
2019,2904050,87
2019,2904100,125
2019,2904209,54
2019,2904308,86
2019,2904407,53
2019,2904506,92
2019,2904605,434
2019,2904704,154
2019,2904753,93
2019,2904803,40
2019,2904852,127
2019,2904902,229
2019,2905008,133
2019,2905107,74
2019,2905156,66
2019,2905206,322
2019,2905305,102
2019,2905404,80
2019,2905503,85
2019,2905602,213
2019,2905701,1455
2019,2905800,234
2019,2905909,154
2019,2906006,428
2019,2906105,39
2019,2906204,165
2019,2906303,243
2019,2906402,59
2019,2906501,554
2019,2906600,105
2019,2906709,224
2019,2906808,227
2019,2906824,61
2019,2906857,88
2019,2906873,167
2019,2906899,71
2019,2906907,132
2019,2907004,59
2019,2907103,160
2019,2907202,400
2019,2907301,194
2019,2907400,20
2019,2907509,345
2019,2907558,61
2019,2907608,101
2019,2907707,70
2019,2907806,230
2019,2907905,116
2019,2908002,186
2019,2908101,97
2019,2908200,135
2019,2908309,140
2019,2908408,400
2019,2908507,213
2019,2908606,129
2019,2908705,112
2019,2908804,22
2019,2908903,163
2019,2909000,54
2019,2909109,83
2019,2909208,91
2019,2909307,119
2019,2909406,88
2019,2909505,41
2019,2909604,153
2019,2909703,83
2019,2909802,397
2019,2909901,209
2019,2910008,79
2019,2910057,404
2019,2910107,85
2019,2910206,35
2019,2910305,58
2019,2910404,118
2019,2910503,256
2019,2910602,217
2019,2910701,432
2019,2910727,741
2019,2910750,126
2019,2910776,30
2019,2910800,3984
2019,2910859,86
2019,2910909,43
2019,2911006,107
2019,2911105,131
2019,2911204,192
2019,2911253,19
2019,2911303,71
2019,2911402,103
2019,2911501,52
2019,2911600,136
2019,2911659,58
2019,2911709,564
2019,2911808,110
2019,2911857,65
2019,2911907,173
2019,2912004,64
2019,2912103,206
2019,2912202,78
2019,2912301,111
2019,2912400,118
2019,2912509,87
2019,2912608,27
2019,2912707,145
2019,2912806,62
2019,2912905,202
2019,2913002,118
2019,2913101,107
2019,2913200,176
2019,2913309,44
2019,2913408,81
2019,2913457,72
2019,2913507,180
2019,2913606,1455
2019,2913705,284
2019,2913804,101
2019,2913903,354
2019,2914000,419
2019,2914109,65
2019,2914208,47
2019,2914307,57
2019,2914406,152
2019,2914505,212
2019,2914604,458
2019,2914653,179
2019,2914703,462
2019,2914802,1648
2019,2914901,105
2019,2915007,81
2019,2915106,108
2019,2915205,120
2019,2915304,49
2019,2915353,55
2019,2915403,46
2019,2915502,192
2019,2915601,429
2019,2915700,58
2019,2915809,181
2019,2915908,31
2019,2916005,143
2019,2916104,147
2019,2916203,78
2019,2916302,62
2019,2916401,524
2019,2916500,189
2019,2916609,64
2019,2916708,54
2019,2916807,105
2019,2916856,94
2019,2916906,94
2019,2917003,233
2019,2917102,176
2019,2917201,131
2019,2917300,168
2019,2917334,63
2019,2917359,64
2019,2917409,107
2019,2917508,611
2019,2917607,343
2019,2917706,229
2019,2917805,110
2019,2917904,58
2019,2918001,1183
2019,2918100,242
2019,2918209,79
2019,2918308,110
2019,2918357,153
2019,2918407,1453
2019,2918456,54
2019,2918506,130
2019,2918555,52
2019,2918605,62
2019,2918704,30
2019,2918753,77
2019,2918803,158
2019,2918902,37
2019,2919009,21
2019,2919058,59
2019,2919108,62
2019,2919157,194
2019,2919207,1131
2019,2919306,54
2019,2919405,73
2019,2919504,259
2019,2919553,307
2019,2919603,87
2019,2919702,121
2019,2919801,270
2019,2919900,50
2019,2919926,90
2019,2919959,51
2019,2920007,56
2019,2920106,146
2019,2920205,75
2019,2920304,65
2019,2920403,82
2019,2920452,44
2019,2920502,189
2019,2920601,285
2019,2920700,85
2019,2920809,71
2019,2920908,81
2019,2921005,281
2019,2921054,57
2019,2921104,193
2019,2921203,192
2019,2921302,74
2019,2921401,91
2019,2921450,53
2019,2921500,322
2019,2921609,55
2019,2921708,232
2019,2921807,95
2019,2921906,67
2019,2922003,183
2019,2922052,92
2019,2922102,135
2019,2922201,46
2019,2922250,43
2019,2922300,221
2019,2922409,132
2019,2922508,211
2019,2922607,77
2019,2922656,76
2019,2922706,80
2019,2922730,49
2019,2922755,36
2019,2922805,44
2019,2922854,49
2019,2922904,140
2019,2923001,234
2019,2923035,65
2019,2923050,53
2019,2923100,162
2019,2923209,164
2019,2923308,58
2019,2923357,125
2019,2923407,140
2019,2923506,67
2019,2923605,125
2019,2923704,185
2019,2923803,167
2019,2923902,63
2019,2924009,760
2019,2924058,58
2019,2924108,41
2019,2924207,60
2019,2924306,130
2019,2924405,145
2019,2924504,97
2019,2924603,143
2019,2924652,76
2019,2924678,48
2019,2924702,69
2019,2924801,144
2019,2924900,46
2019,2925006,182
2019,2925105,364
2019,2925204,218
2019,2925253,108
2019,2925303,694
2019,2925402,64
2019,2925501,176
2019,2925600,85
2019,2925709,82
2019,2925758,156
2019,2925808,177
2019,2925907,152
2019,2925931,63
2019,2925956,173
2019,2926004,229
2019,2926103,96
2019,2926202,144
2019,2926301,230
2019,2926400,191
2019,2926509,95
2019,2926608,346
2019,2926657,47
2019,2926707,95
2019,2926806,74
2019,2926905,64
2019,2927002,254
2019,2927101,54
2019,2927200,241
2019,2927309,90
2019,2927408,16853
2019,2927507,170
2019,2927606,76
2019,2927705,175
2019,2927804,51
2019,2927903,108
2019,2928000,201
2019,2928059,87
2019,2928109,242
2019,2928208,165
2019,2928307,78
2019,2928406,170
2019,2928505,66
2019,2928604,410
2019,2928703,681
2019,2928802,377
2019,2928901,161
2019,2928950,66
2019,2929008,82
2019,2929057,65
2019,2929107,148
2019,2929206,207
2019,2929255,94
2019,2929305,213
2019,2929354,55
2019,2929370,70
2019,2929404,72
2019,2929503,256
2019,2929602,138
2019,2929701,112
2019,2929750,77
2019,2929800,80
2019,2929909,250
2019,2930006,72
2019,2930105,568
2019,2930154,170
2019,2930204,157
2019,2930303,111
2019,2930402,137
2019,2930501,553
2019,2930600,105
2019,2930709,700
2019,2930758,62
2019,2930766,74
2019,2930774,161
2019,2930808,129
2019,2930907,54
2019,2931004,137
2019,2931053,114
2019,2931103,66
2019,2931202,99
2019,2931301,79
2019,2931350,938
2019,2931400,43
2019,2931509,111
2019,2931608,77
2019,2931707,76
2019,2931806,145
2019,2931905,268
2019,2932002,142
2019,2932101,136
2019,2932200,170
2019,2932309,169
2019,2932408,98
2019,2932457,77
2019,2932507,140
2019,2932606,89
2019,2932705,183
2019,2932804,132
2019,2932903,610
2019,2933000,118
2019,2933059,103
2019,2933109,54
2019,2933158,92
2019,2933174,71
2019,2933208,330
2019,2933257,50
2019,2933307,2187
2019,2933406,66
2019,2933455,81
2019,2933505,126
2019,2933604,300
2019,2600054,695
2019,2600104,287
2019,2600203,112
2019,2600302,200
2019,2600401,200
2019,2600500,273
2019,2600609,111
2019,2600708,267
2019,2600807,187
2019,2600906,144
2019,2601003,89
2019,2601052,137
2019,2601102,495
2019,2601201,556
2019,2601300,85
2019,2601409,325
2019,2601508,72
2019,2601607,116
2019,2601706,659
2019,2601805,83
2019,2601904,605
2019,2602001,191
2019,2602100,335
2019,2602209,308
2019,2602308,311
2019,2602407,72
2019,2602506,46
2019,2602605,301
2019,2602704,102
2019,2602803,338
2019,2602902,1307
2019,2603009,166
2019,2603108,172
2019,2603207,161
2019,2603306,74
2019,2603405,36
2019,2603454,1153
2019,2603504,158
2019,2603603,68
2019,2603702,168
2019,2603801,143
2019,2603900,135
2019,2603926,63
2019,2604007,566
2019,2604106,2372
2019,2604155,76
2019,2604205,281
2019,2604304,66
2019,2604403,98
2019,2604502,158
2019,2604601,193
2019,2604700,122
2019,2604809,81
2019,2604908,136
2019,2605004,223
2019,2605103,231
2019,2605152,112
2019,2605202,477
2019,2605301,214
2019,2605400,163
2019,2605459,3
2019,2605509,87
2019,2605608,155
2019,2605707,190
2019,2605806,122
2019,2605905,179
2019,2606002,1049
2019,2606101,188
2019,2606200,535
2019,2606309,43
2019,2606408,615
2019,2606507,136
2019,2606606,156
2019,2606705,61
2019,2606804,691
2019,2606903,79
2019,2607000,120
2019,2607109,31
2019,2607208,529
2019,2607307,166
2019,2607406,26
2019,2607505,171
2019,2607604,125
2019,2607653,228
2019,2607703,131
2019,2607752,161
2019,2607802,116
2019,2607901,4359
2019,2607950,79
2019,2608008,110
2019,2608057,92
2019,2608107,212
2019,2608206,81
2019,2608255,76
2019,2608305,128
2019,2608404,121
2019,2608453,129
2019,2608503,175
2019,2608602,103
2019,2608701,105
2019,2608750,109
2019,2608800,331
2019,2608909,489
2019,2609006,202
2019,2609105,106
2019,2609154,80
2019,2609204,69
2019,2609303,95
2019,2609402,392
2019,2609501,255
2019,2609600,3017
2019,2609709,172
2019,2609808,78
2019,2609907,409
2019,2610004,449
2019,2610103,60
2019,2610202,219
2019,2610301,99
2019,2610400,117
2019,2610509,207
2019,2610608,363
2019,2610707,2127
2019,2610806,150
2019,2610905,481
2019,2611002,238
2019,2611101,1911
2019,2611200,107
2019,2611309,182
2019,2611408,82
2019,2611507,160
2019,2611533,36
2019,2611606,11566
2019,2611705,186
2019,2611804,279
2019,2611903,119
2019,2612000,91
2019,2612109,35
2019,2612208,402
2019,2612307,125
2019,2612406,158
2019,2612455,102
2019,2612471,96
2019,2612505,418
2019,2612554,74
2019,2612604,206
2019,2612703,124
2019,2612802,76
2019,2612901,66
2019,2613008,361
2019,2613107,274
2019,2613206,151
2019,2613305,180
2019,2613404,133
2019,2613503,226
2019,2613602,250
2019,2613701,789
2019,2613800,141
2019,2613909,609
2019,2614006,93
2019,2614105,285
2019,2614204,224
2019,2614303,63
2019,2614402,45
2019,2614501,455
2019,2614600,226
2019,2614709,81
2019,2614808,135
2019,2614857,129
2019,2615003,162
2019,2615102,45
2019,2615201,56
2019,2615300,415
2019,2615409,189
2019,2615508,99
2019,2615607,192
2019,2615706,130
2019,2615805,125
2019,2615904,88
2019,2616001,122
2019,2616100,66
2019,2616183,80
2019,2616209,174
2019,2616308,201
2019,2616407,1101
2019,2616506,93
2019,2400109,79
2019,2400208,300
2019,2400307,57
2019,2400406,21
2019,2400505,90
2019,2400604,43
2019,2400703,63
2019,2400802,88
2019,2400901,74
2019,2401008,236
2019,2401107,202
2019,2401206,64
2019,2401305,44
2019,2401404,64
2019,2401453,124
2019,2401503,27
2019,2401602,21
2019,2401651,21
2019,2401701,66
2019,2401800,70
2019,2401859,35
2019,2401909,37
2019,2402006,486
2019,2402105,60
2019,2402204,181
2019,2402303,167
2019,2402402,47
2019,2402501,76
2019,2402600,481
2019,2402709,82
2019,2402808,27
2019,2402907,32
2019,2403004,74
2019,2403103,315
2019,2403202,60
2019,2403251,1158
2019,2403301,43
2019,2403400,28
2019,2403509,51
2019,2403608,225
2019,2403707,49
2019,2403756,16
2019,2403806,69
2019,2403905,23
2019,2404002,36
2019,2404101,8
2019,2404200,146
2019,2404309,98
2019,2404408,59
2019,2404507,88
2019,2404606,62
2019,2404705,81
2019,2404804,9
