id_municipio,ano,familias_beneficiarias
3154200,2019,222
3154309,2019,1237
3154408,2019,454
3154457,2019,965
3154507,2019,1186
3154606,2019,14927
3154705,2019,193
3154804,2019,361
3154903,2019,883
3155009,2019,143
3155108,2019,805
3155207,2019,566
3155306,2019,266
3155405,2019,439
3155504,2019,487
3155603,2019,3448
3155702,2019,932
3155801,2019,738
3155900,2019,391
3156007,2019,1093
3156106,2019,333
3156205,2019,192
3156304,2019,285
3156403,2019,149
3156452,2019,290
3156502,2019,1037
3156601,2019,1312
3156700,2019,5015
3156809,2019,1225
3156908,2019,680
3157005,2019,3052
3157104,2019,892
3157203,2019,2287
3157252,2019,955
3157278,2019,172
3157302,2019,279
3157336,2019,388
3157377,2019,591
3157401,2019,422
3157500,2019,618
3157609,2019,795
3157658,2019,1268
3157708,2019,353
3157807,2019,13889
3157906,2019,2056
3158003,2019,344
3158102,2019,818
3158201,2019,1403
3158300,2019,320
3158409,2019,249
3158508,2019,565
3158607,2019,137
3158706,2019,241
3158805,2019,238
3158904,2019,862
3158953,2019,2269
3159001,2019,501
3159100,2019,287
3159209,2019,295
3159308,2019,349
3159357,2019,300
3159407,2019,247
3159506,2019,722
3159605,2019,764
3159704,2019,310
3159803,2019,932
3159902,2019,1689
3160009,2019,205
3160108,2019,360
3160207,2019,510
3160306,2019,1393
3160405,2019,574
3160454,2019,1470
3160504,2019,174
3160603,2019,317
3160702,2019,2212
3160801,2019,186
3160900,2019,139
3160959,2019,624
3161007,2019,826
3161056,2019,439
3161106,2019,7360
3161205,2019,304
3161304,2019,393
3161403,2019,401
3161502,2019,658
3161601,2019,500
3161650,2019,400
3161700,2019,484
3161809,2019,228
3161908,2019,656
3162005,2019,848
3162104,2019,1133
3162203,2019,116
3162252,2019,824
3162302,2019,166
3162401,2019,3732
3162450,2019,1888
3162500,2019,2853
3162559,2019,1768
3162575,2019,465
3162609,2019,768
3162658,2019,624
3162708,2019,1644
3162807,2019,1457
3162906,2019,1166
3162922,2019,2598
3162948,2019,187
3162955,2019,1485
3163003,2019,538
3163102,2019,194
3163201,2019,226
3163300,2019,532
3163409,2019,425
3163508,2019,731
3163607,2019,378
3163706,2019,1559
3163805,2019,864
3163904,2019,317
3164001,2019,329
3164100,2019,656
3164209,2019,1217
3164308,2019,186
3164407,2019,178
3164431,2019,175
3164472,2019,1233
3164506,2019,1155
3164605,2019,477
3164704,2019,2080
3164803,2019,92
3164902,2019,93
3165008,2019,244
3165107,2019,289
3165206,2019,416
3165305,2019,410
3165404,2019,326
3165503,2019,781
3165537,2019,921
3165552,2019,1742
3165560,2019,217
3165578,2019,468
3165602,2019,84
3165701,2019,528
3165800,2019,107
3165909,2019,540
3166006,2019,513
3166105,2019,319
3166204,2019,1160
3166303,2019,715
3166402,2019,57
3166501,2019,527
3166600,2019,14
3166709,2019,673
3166808,2019,1119
3166907,2019,491
3166956,2019,551
3167004,2019,201
3167103,2019,1176
3167202,2019,6797
3167301,2019,174
3167400,2019,390
3167509,2019,144
3167608,2019,1877
3167707,2019,911
3167806,2019,168
3167905,2019,216
3168002,2019,2793
3168051,2019,629
3168101,2019,222
3168200,2019,47
3168309,2019,360
3168408,2019,1408
3168507,2019,716
3168606,2019,6884
3168705,2019,2463
3168804,2019,330
3168903,2019,370
3169000,2019,750
3169059,2019,220
3169109,2019,141
3169208,2019,501
3169307,2019,1854
3169356,2019,1285
3169406,2019,2269
3169505,2019,1001
3169604,2019,2370
3169703,2019,1479
3169802,2019,207
3169901,2019,2403
3170008,2019,1575
3170057,2019,1193
3170107,2019,5754
3170206,2019,12451
3170305,2019,360
3170404,2019,3596
3170438,2019,394
3170479,2019,500
3170503,2019,359
3170529,2019,1283
3170578,2019,702
3170602,2019,110
3170651,2019,632
3170701,2019,1768
3170750,2019,235
3170800,2019,2134
3170909,2019,2861
3171006,2019,803
3171030,2019,1075
3171071,2019,646
3171105,2019,113
3171154,2019,629
3171204,2019,4904
3171303,2019,2619
3171402,2019,319
3171501,2019,546
3171600,2019,1350
3171709,2019,592
3171808,2019,556
3171907,2019,605
3172004,2019,1527
3172103,2019,596
3172202,2019,106
3200102,2019,2420
3200136,2019,616
3200169,2019,1757
3200201,2019,1315
3200300,2019,505
3200359,2019,848
3200409,2019,1662
3200508,2019,900
3200607,2019,3884
3200706,2019,436
3200805,2019,1949
3200904,2019,2719
3201001,2019,1194
3201100,2019,533
3201159,2019,947
3201209,2019,5828
3201308,2019,18634
3201407,2019,1053
3201506,2019,3116
3201605,2019,2107
3201704,2019,587
3201803,2019,319
3201902,2019,951
3202009,2019,430
3202108,2019,1971
3202207,2019,986
3202256,2019,444
3202306,2019,1943
3202405,2019,5056
3202454,2019,1312
3202504,2019,496
3202553,2019,984
3202603,2019,360
3202652,2019,1240
3202702,2019,989
3202801,2019,2226
3202900,2019,382
3203007,2019,1381
3203056,2019,2272
3203106,2019,714
3203130,2019,526
3203163,2019,779
3203205,2019,7204
3203304,2019,1283
3203320,2019,2554
3203346,2019,497
3203353,2019,364
3203403,2019,2229
3203502,2019,2000
3203601,2019,602
3203700,2019,1054
3203809,2019,1227
3203908,2019,2797
3204005,2019,1445
3204054,2019,1806
3204104,2019,2024
3204203,2019,931
3204252,2019,1020
3204302,2019,1373
3204351,2019,979
3204401,2019,507
3204500,2019,709
3204559,2019,1328
3204609,2019,637
3204658,2019,529
3204708,2019,1064
3204807,2019,799
3204906,2019,6731
3204955,2019,459
3205002,2019,21657
3205010,2019,1462
3205036,2019,762
3205069,2019,614
3205101,2019,4499
3205150,2019,624
3205176,2019,856
3205200,2019,10902
3205309,2019,13364
3300100,2019,9718
3300159,2019,635
3300209,2019,11734
3300225,2019,894
3300233,2019,1627
3300258,2019,1426
3300308,2019,4442
3300407,2019,6502
3300456,2019,47964
3300506,2019,969
3300605,2019,2209
3300704,2019,9719
3300803,2019,5057
3300902,2019,1314
3300936,2019,1115
3300951,2019,483
3301009,2019,39943
3301108,2019,968
3301157,2019,1002
3301207,2019,1706
3301306,2019,1815
3301405,2019,1830
3301504,2019,864
3301603,2019,602
3301702,2019,50077
3301801,2019,967
3301850,2019,5362
3301876,2019,1828
3301900,2019,19095
3302007,2019,8117
3302056,2019,1001
3302106,2019,1272
3302205,2019,3463
3302254,2019,1515
3302270,2019,10084
3302304,2019,793
3302403,2019,11011
3302452,2019,452
3302502,2019,17937
3302601,2019,1743
3302700,2019,6940
3302809,2019,1017
3302858,2019,11579
3302908,2019,1813
3303005,2019,2490
3303104,2019,1052
3303203,2019,7942
3303302,2019,15837
3303401,2019,5217
3303500,2019,64757
3303609,2019,4745
3303708,2019,1802
3303807,2019,1924
3303856,2019,1953
3303906,2019,10284
3303955,2019,1681
3304003,2019,1828
3304102,2019,1129
3304110,2019,1393
3304128,2019,715
3304144,2019,12077
3304151,2019,1683
3304201,2019,3108
3304300,2019,5326
3304409,2019,940
3304508,2019,569
3304524,2019,6920
3304557,2019,245621
3304607,2019,525
3304706,2019,1718
3304755,2019,4957
3304805,2019,3251
3304904,2019,59264
3305000,2019,3619
3305109,2019,16708
3305133,2019,581
3305158,2019,1132
3305208,2019,5192
3305307,2019,677
3305406,2019,1065
3305505,2019,3421
3305554,2019,8372
3305604,2019,2206
3305703,2019,1529
3305752,2019,3334
3305802,2019,5748
3305901,2019,858
3306008,2019,5251
3306107,2019,4927
3306156,2019,1081
3306206,2019,1594
3306305,2019,11743
3500105,2019,282
3500204,2019,145
3500303,2019,1254
3500402,2019,149
3500501,2019,295
3500550,2019,423
3500600,2019,39
3500709,2019,937
3500758,2019,172
3500808,2019,174
3500907,2019,148
3501004,2019,753
3501103,2019,166
3501152,2019,593
3501202,2019,91
3501301,2019,1315
3501400,2019,251
3501509,2019,159
3501608,2019,3940
3501707,2019,679
3501806,2019,222
3501905,2019,953
3502002,2019,189
3502101,2019,1948
3502200,2019,877
3502309,2019,437
3502408,2019,166
3502507,2019,705
3502606,2019,283
3502705,2019,2050
3502754,2019,1032
3502804,2019,4360
3502903,2019,1004
3503000,2019,227
3503109,2019,262
3503158,2019,160
3503208,2019,4292
3503307,2019,5488
3503356,2019,141
3503406,2019,265
3503505,2019,317
3503604,2019,384
3503703,2019,190
3503802,2019,1067
3503901,2019,3919
3503950,2019,70
3504008,2019,2349
3504107,2019,2827
3504206,2019,146
3504305,2019,330
3504404,2019,906
3504503,2019,2489
3504602,2019,250
3504701,2019,108
3504800,2019,161
3504909,2019,602
3505005,2019,285
3505104,2019,400
3505203,2019,753
3505302,2019,1074
3505351,2019,742
3505401,2019,723
3505500,2019,3074
3505609,2019,1828
3505708,2019,9400
3505807,2019,301
3505906,2019,1925
3506003,2019,10882
3506102,2019,2362
3506201,2019,129
3506300,2019,601
3506359,2019,3356
3506409,2019,204
3506508,2019,2103
3506607,2019,1923
3506706,2019,884
3506805,2019,349
3506904,2019,474
3507001,2019,1692
3507100,2019,1292
3507159,2019,392
3507209,2019,58
3507308,2019,268
3507407,2019,427
3507456,2019,147
3507506,2019,3407
3507605,2019,3974
3507704,2019,366
3507753,2019,201
3507803,2019,585
3507902,2019,339
3508009,2019,1622
3508108,2019,1114
3508207,2019,235
3508306,2019,189
3508405,2019,1033
3508504,2019,2384
3508603,2019,2011
3508702,2019,1128
3508801,2019,387
3508900,2019,138
3509007,2019,1550
3509106,2019,459
3509205,2019,6497
3509254,2019,1641
3509304,2019,538
3509403,2019,956
3509452,2019,289
3509502,2019,35824
3509601,2019,2568
3509700,2019,890
3509809,2019,269
3509908,2019,624
3509957,2019,413
3510005,2019,816
3510104,2019,94
3510153,2019,322
3510203,2019,3835
3510302,2019,1193
3510401,2019,2830
3510500,2019,5310
3510609,2019,21099
3510708,2019,240
3510807,2019,1117
3510906,2019,85
3511003,2019,567
3511102,2019,1704
3511201,2019,243
3511300,2019,124
3511409,2019,602
3511508,2019,560
3511607,2019,394
3511706,2019,728
3511904,2019,296
3512001,2019,709
3512100,2019,502
3512209,2019,1644
3512308,2019,653
3512407,2019,667
3512506,2019,271
3512605,2019,257
3512704,2019,162
3512803,2019,1328
3512902,2019,391
3513009,2019,4605
3513108,2019,1490
3513207,2019,307
3513306,2019,66
3513405,2019,2642
3513504,2019,6283
3513603,2019,1622
3513702,2019,642
3513801,2019,16941
3513850,2019,52
3513900,2019,485
3514007,2019,438
3514106,2019,909
3514205,2019,80
3514304,2019,468
3514403,2019,768
3514502,2019,456
3514601,2019,361
3514700,2019,504
3514809,2019,1067
3514908,2019,1045
3514924,2019,165
3514957,2019,59
3515004,2019,14529
3515103,2019,5159
3515129,2019,136
3515152,2019,638
3515186,2019,781
3515194,2019,108
3515202,2019,194
3515301,2019,72
3515350,2019,844
3515400,2019,561
3515509,2019,2263
3515608,2019,145
3515657,2019,67
3515707,2019,8562
3515806,2019,69
3515905,2019,126
3516002,2019,621
3516101,2019,230
3516200,2019,7075
3516309,2019,11825
3516408,2019,7452
3516507,2019,57
3516606,2019,144
3516705,2019,2008
3516804,2019,96
3516853,2019,161
3516903,2019,255
3517000,2019,491
3517109,2019,231
3517208,2019,401
3517307,2019,446
3517406,2019,1494
3517505,2019,300
3517604,2019,1053
3517703,2019,821
3517802,2019,274
3517901,2019,613
3518008,2019,100
3518107,2019,520
3518206,2019,666
3518305,2019,1897
3518404,2019,2959
3518503,2019,458
3518602,2019,1261
3518701,2019,8615
3518800,2019,40068
3518859,2019,401
3518909,2019,168
3519006,2019,459
3519055,2019,75
3519071,2019,9814
3519105,2019,480
3519204,2019,291
3519253,2019,348
3519303,2019,2067
3519402,2019,446
3519501,2019,691
3519600,2019,1993
3519709,2019,2971
3519808,2019,364
3519907,2019,428
3520004,2019,1403
3520103,2019,604
3520202,2019,615
3520301,2019,2610
3520400,2019,608
3520426,2019,786
3520442,2019,330
3520509,2019,2328
3520608,2019,236
3520707,2019,241
3520806,2019,107
3520905,2019,510
3521002,2019,1383
3521101,2019,211
3521150,2019,218
3521200,2019,380
3521309,2019,599
3521408,2019,400
3521507,2019,361
3521606,2019,416
3521705,2019,1390
3521804,2019,898
3521903,2019,402
3522000,2019,94
3522109,2019,9463
3522158,2019,352
3522208,2019,4820
3522307,2019,4510
3522406,2019,4028
3522505,2019,10741
3522604,2019,1743
3522653,2019,543
3522703,2019,484
3522802,2019,1135
3522901,2019,491
3523008,2019,324
3523107,2019,16998
3523206,2019,2704
3523305,2019,896
3523404,2019,1743
3523503,2019,858
3523602,2019,718
3523701,2019,654
3523800,2019,289
3523909,2019,5570
3524006,2019,1698
3524105,2019,1366
3524204,2019,254
3524303,2019,2711
3524402,2019,6346
3524501,2019,135
3524600,2019,934
3524709,2019,1204
3524808,2019,1079
3524907,2019,257
3525003,2019,2885
3525102,2019,1275
3525201,2019,1050
3525300,2019,2007
3525409,2019,180
3525508,2019,312
3525607,2019,202
3525706,2019,445
3525805,2019,326
3525854,2019,83
3525904,2019,4458
3526001,2019,828
3526100,2019,1050
3526209,2019,2370
3526308,2019,317
3526407,2019,1177
3526506,2019,157
3526605,2019,416
3526704,2019,1837
3526803,2019,1245
3526902,2019,11629
3527009,2019,185
3527108,2019,1838
3527207,2019,2916
3527256,2019,111
3527306,2019,1226
3527405,2019,923
3527504,2019,92
3527603,2019,586
3527702,2019,291
3527801,2019,174
3527900,2019,137
3528007,2019,315
3528106,2019,386
3528205,2019,115
3528304,2019,59
3528403,2019,1634
3528502,2019,2956
3528601,2019,305
3528700,2019,373
3528809,2019,696
3528858,2019,120
3528908,2019,245
3529005,2019,5692
3529104,2019,68
3529203,2019,1139
3529302,2019,2042
3529401,2019,6786
3529500,2019,77
3529609,2019,112
3529658,2019,58
3529708,2019,1423
3529807,2019,648
3529906,2019,1905
3530003,2019,79
3530102,2019,781
3530201,2019,916
3530300,2019,1024
3530409,2019,235
3530508,2019,2014
3530607,2019,26188
3530706,2019,2832
3530805,2019,1260
3530904,2019,225
3531001,2019,44
3531100,2019,3558
3531209,2019,112
3531308,2019,627
3531407,2019,1112
3531506,2019,490
3531605,2019,192
3531704,2019,202
3531803,2019,4747
3531902,2019,1589
3532009,2019,312
3532058,2019,154
3532108,2019,356
3532157,2019,142
3532207,2019,124
3532306,2019,348
3532405,2019,1050
3532504,2019,400
3532603,2019,282
3532702,2019,340
3532801,2019,183
3532827,2019,912
3532843,2019,76
3532868,2019,44
3532900,2019,467
3533007,2019,651
3533106,2019,163
3533205,2019,327
3533254,2019,168
3533304,2019,167
3533403,2019,901
3533502,2019,826
3533601,2019,226
3533700,2019,265
3533809,2019,106
3533908,2019,2044
3534005,2019,113
3534104,2019,235
3534203,2019,70
3534302,2019,806
3534401,2019,24010
3534500,2019,126
3534609,2019,1161
3534708,2019,2439
3534757,2019,484
3534807,2019,826
3534906,2019,348
3535002,2019,467
3535101,2019,212
3535200,2019,348
3535309,2019,1036
3535408,2019,994
3535507,2019,2677
3535606,2019,655
3535705,2019,216
3535804,2019,833
3535903,2019,199
3536000,2019,701
3536109,2019,143
3536208,2019,805
3536257,2019,169
3536307,2019,413
3536406,2019,612
3536505,2019,3179
3536570,2019,120
3536604,2019,463
3536703,2019,1717
3536802,2019,281
3536901,2019,27
3537008,2019,1046
3537107,2019,1273
3537156,2019,80
3537206,2019,889
3537305,2019,1666
3537404,2019,544
3537503,2019,191
3537602,2019,5665
3537701,2019,98
3537800,2019,1892
3537909,2019,784
3538006,2019,7086
3538105,2019,336
3538204,2019,539
3538303,2019,213
3538501,2019,551
3538600,2019,1107
3538709,2019,9932
3538808,2019,1260
3538907,2019,948
3539004,2019,184
3539103,2019,931
3539202,2019,549
3539301,2019,1185
3539400,2019,293
3539509,2019,1397
3539608,2019,191
3539707,2019,300
3539806,2019,6703
3539905,2019,270
3540002,2019,396
3540101,2019,136
3540200,2019,1392
3540259,2019,159
3540309,2019,95
3540408,2019,292
3540507,2019,264
3540606,2019,965
3540705,2019,991
3540754,2019,1017
3540804,2019,355
3540853,2019,186
3540903,2019,912
3541000,2019,6195
3541059,2019,533
3541109,2019,115
3541208,2019,424
3541307,2019,967
3541406,2019,5267
3541505,2019,1127
3541604,2019,1128
3541653,2019,238
3541703,2019,705
3541802,2019,129
3541901,2019,381
3542008,2019,394
3542107,2019,337
3542206,2019,1167
3542305,2019,332
3542404,2019,388
3542503,2019,144
3542602,2019,2999
3542701,2019,364
3542800,2019,369
3542909,2019,389
3543006,2019,1629
3543105,2019,236
3543204,2019,267
3543238,2019,128
3543253,2019,398
3543303,2019,3043
3543402,2019,9291
3543501,2019,612
3543600,2019,101
3543709,2019,495
3543808,2019,182
3543907,2019,3198
3544004,2019,518
3544103,2019,2054
3544202,2019,632
3544251,2019,869
3544301,2019,685
3544400,2019,143
3544509,2019,71
3544608,2019,321
3544707,2019,139
3544806,2019,451
3544905,2019,301
3545001,2019,780
3545100,2019,312
3545159,2019,89
3545209,2019,2148
3545308,2019,1485
3545407,2019,426
3545506,2019,221
3545605,2019,574
3545704,2019,140
3545803,2019,2917
3546009,2019,769
3546108,2019,85
3546207,2019,124
3546256,2019,63
3546306,2019,588
3546405,2019,925
3546504,2019,416
3546603,2019,926
3546702,2019,352
3546801,2019,2090
3546900,2019,161
3547007,2019,281
3547106,2019,160
3547205,2019,55
3547304,2019,3788
3547403,2019,39
3547502,2019,734
3547601,2019,575
3547650,2019,37
3547700,2019,854
3547809,2019,21811
3547908,2019,438
3548005,2019,1051
3548054,2019,404
3548104,2019,114
3548203,2019,243
3548302,2019,126
3548401,2019,250
3548500,2019,7887
3548609,2019,486
3548708,2019,23429
3548807,2019,928
3548906,2019,7362
3549003,2019,94
3549102,2019,843
3549201,2019,51
3549250,2019,48
3549300,2019,102
3549409,2019,562
3549508,2019,703
3549607,2019,393
3549706,2019,1910
3549805,2019,10658
3549904,2019,24952
3549953,2019,1203
3550001,2019,562
3550100,2019,672
3550209,2019,1199
3550308,2019,451384
3550407,2019,1375
3550506,2019,329
3550605,2019,2109
3550704,2019,3634
3550803,2019,134
3550902,2019,348
3551009,2019,9830
3551108,2019,238
3551207,2019,183
3551306,2019,163
3551405,2019,1031
3551504,2019,1969
3551603,2019,510
3551702,2019,4140
3551801,2019,971
3551900,2019,836
3552007,2019,382
3552106,2019,1240
3552205,2019,16702
3552304,2019,193
3552403,2019,7781
3552502,2019,12531
3552551,2019,132
3552601,2019,604
3552700,2019,401
3552809,2019,9345
3552908,2019,311
3553005,2019,374
3553104,2019,405
3553203,2019,182
3553302,2019,1129
3553401,2019,1797
3553500,2019,427
3553609,2019,546
3553658,2019,49
3553708,2019,2273
3553807,2019,936
3553856,2019,647
3553906,2019,268
3553955,2019,607
3554003,2019,3372
3554102,2019,5035
3554201,2019,220
3554300,2019,1522
3554409,2019,196
3554508,2019,827
3554607,2019,174
3554656,2019,121
3554706,2019,290
3554755,2019,159
3554805,2019,1969
3554904,2019,217
3554953,2019,214
3555000,2019,1490
3555109,2019,322
3555208,2019,61
3555307,2019,56
3555356,2019,178
3555406,2019,4865
3555505,2019,279
3555604,2019,120
3555703,2019,33
3555802,2019,396
3555901,2019,81
3556008,2019,467
3556107,2019,552
3556206,2019,1637
3556305,2019,809
3556354,2019,297
3556404,2019,635
3556453,2019,1807
3556503,2019,2467
3556602,2019,329
3556701,2019,1018
3556800,2019,344
3556909,2019,146
3556958,2019,35
3557006,2019,2829
3557105,2019,2425
3557154,2019,80
3557204,2019,666
3557303,2019,325
4100103,2019,337
4100202,2019,378
4100301,2019,696
4100400,2019,3561
4100459,2019,255
4100509,2019,523
4100608,2019,675
4100707,2019,561
4100806,2019,437
4100905,2019,519
4101002,2019,342
4101051,2019,85
4101101,2019,959
4101150,2019,159
4101200,2019,1052
4101309,2019,570
4101408,2019,2641
4101507,2019,2192
4101606,2019,1148
4101655,2019,374
4101705,2019,403
4101804,2019,5752
4101853,2019,118
4101903,2019,599
4102000,2019,820
4102109,2019,734
4102208,2019,85
4102307,2019,614
4102406,2019,1040
4102505,2019,845
4102604,2019,507
4102703,2019,147
4102752,2019,215
4102802,2019,648
4102901,2019,926
4103008,2019,225
4103024,2019,98
4103040,2019,525
4103057,2019,636
4103107,2019,954
4103156,2019,140
4103206,2019,195
4103222,2019,109
4103305,2019,415
4103354,2019,306
4103370,2019,213
4103404,2019,154
4103453,2019,384
4103479,2019,158
4103503,2019,389
4103602,2019,1956
4103701,2019,3166
4103800,2019,407
4103909,2019,649
4103958,2019,361
4104006,2019,1814
4104055,2019,301
4104105,2019,577
4104204,2019,2390
4104253,2019,886
4104303,2019,3466
4104402,2019,1127
4104428,2019,908
4104451,2019,732
4104501,2019,411
4104600,2019,651
4104659,2019,864
4104709,2019,496
4104808,2019,5339
4104907,2019,3380
4105003,2019,468
4105102,2019,477
4105201,2019,1690
4105300,2019,181
4105409,2019,969
4105508,2019,1542
4105607,2019,494
4105706,2019,678
4105805,2019,8206
4105904,2019,365
4106001,2019,600
4106100,2019,234
4106209,2019,475
4106308,2019,437
4106407,2019,864
4106456,2019,477
4106506,2019,601
4106555,2019,304
4106571,2019,178
4106605,2019,553
4106704,2019,301
4106803,2019,794
4106852,2019,225
4106902,2019,30162
4107009,2019,1106
4107108,2019,231
4107124,2019,269
4107157,2019,197
4107207,2019,652
4107256,2019,192
4107306,2019,152
4107405,2019,278
4107504,2019,648
4107520,2019,76
4107538,2019,43
4107546,2019,551
4107553,2019,213
4107603,2019,1047
4107652,2019,2609
4107702,2019,349
4107736,2019,682
4107751,2019,696
4107801,2019,134
4107850,2019,247
4107900,2019,140
4108007,2019,1401
4108106,2019,114
4108205,2019,144
4108304,2019,9019
4108320,2019,430
4108403,2019,1552
4108452,2019,417
4108502,2019,1103
4108551,2019,229
4108601,2019,1416
4108650,2019,717
4108700,2019,720
4108809,2019,856
4108908,2019,284
4108957,2019,366
4109005,2019,184
4109104,2019,110
4109203,2019,261
4109302,2019,406
4109401,2019,6219
4109500,2019,1259
4109609,2019,2121
4109658,2019,386
4109708,2019,852
4109757,2019,382
4109807,2019,1887
4109906,2019,356
4110003,2019,141
4110052,2019,78
4110078,2019,838
4110102,2019,1085
4110201,2019,949
4110300,2019,242
4110409,2019,146
4110508,2019,545
4110607,2019,338
4110656,2019,111
4110706,2019,2595
4110805,2019,677
4110904,2019,144
4110953,2019,393
4111001,2019,266
4111100,2019,38
4111209,2019,411
4111258,2019,2492
4111308,2019,221
4111407,2019,987
4111506,2019,638
4111555,2019,238
4111605,2019,61
4111704,2019,243
4111803,2019,1893
4111902,2019,418
4112009,2019,1383
4112108,2019,723
4112207,2019,257
4112306,2019,243
4112405,2019,472
4112504,2019,661
4112603,2019,66
4112702,2019,768
4112751,2019,393
4112801,2019,271
4112900,2019,242
4112959,2019,419
4113007,2019,238
4113106,2019,271
4113205,2019,1798
4113254,2019,724
4113304,2019,1014
4113403,2019,201
4113429,2019,282
4113452,2019,475
4113502,2019,516
4113601,2019,172
4113700,2019,18902
4113734,2019,529
4113759,2019,355
4113809,2019,411
4113908,2019,575
4114005,2019,853
4114104,2019,524
4114203,2019,619
4114302,2019,1231
4114351,2019,114
4114401,2019,919
4114500,2019,1072
4114609,2019,590
4114708,2019,197
4114807,2019,1185
4114906,2019,547
4115002,2019,294
4115101,2019,672
4115200,2019,6024
4115309,2019,161
4115358,2019,52
4115408,2019,779
4115457,2019,479
4115507,2019,154
4115606,2019,223
4115705,2019,1489
4115739,2019,374
4115754,2019,538
4115804,2019,613
4115853,2019,84
4115903,2019,140
4116000,2019,79
4116059,2019,452
4116109,2019,894
4116208,2019,1456
4116307,2019,172
4116406,2019,133
4116505,2019,49
4116604,2019,311
4116703,2019,370
4116802,2019,628
4116901,2019,1069
4116950,2019,177
4117008,2019,314
4117057,2019,970
4117107,2019,391
4117206,2019,331
4117214,2019,228
4117222,2019,173
4117255,2019,292
4117271,2019,340
4117297,2019,162
4117305,2019,1973
4117404,2019,92
4117453,2019,124
4117503,2019,1583
4117602,2019,2282
4117701,2019,687
4117800,2019,1266
4117909,2019,434
4118006,2019,187
4118105,2019,585
4118204,2019,4373
4118303,2019,142
4118402,2019,2783
4118451,2019,44
4118501,2019,1681
4118600,2019,216
4118709,2019,154
4118808,2019,512
4118857,2019,245
4118907,2019,158
4119004,2019,146
4119103,2019,276
4119152,2019,3666
4119202,2019,392
4119251,2019,148
4119301,2019,1826
4119400,2019,1096
4119509,2019,5811
4119608,2019,2266
4119657,2019,121
4119707,2019,344
4119806,2019,464
4119905,2019,10014
4119954,2019,873
4120002,2019,825
4120101,2019,151
4120150,2019,278
4120200,2019,118
4120309,2019,161
4120333,2019,191
4120358,2019,269
4120408,2019,104
4120507,2019,424
4120606,2019,2793
4120655,2019,178
4120705,2019,373
4120804,2019,274
4120853,2019,17
4120903,2019,2234
4121000,2019,519
4121109,2019,241
4121208,2019,596
4121257,2019,192
4121307,2019,165
4121356,2019,106
4121406,2019,305
4121505,2019,1427
4121604,2019,184
4121703,2019,1873
4121752,2019,568
4121802,2019,594
4121901,2019,1192
4122008,2019,506
4122107,2019,120
4122156,2019,1458
4122172,2019,524
4122206,2019,2347
4122305,2019,740
4122404,2019,1425
4122503,2019,583
4122602,2019,293
4122651,2019,344
4122701,2019,212
4122800,2019,126
4122909,2019,254
4123006,2019,436
4123105,2019,328
4123204,2019,247
4123303,2019,454
4123402,2019,205
4123501,2019,562
4123600,2019,71
4123709,2019,123
4123808,2019,359
4123824,2019,138
4123857,2019,836
4123907,2019,835
4123956,2019,212
4124004,2019,248
4124020,2019,288
4124053,2019,419
4124103,2019,1645
4124202,2019,124
4124301,2019,147
4124400,2019,617
4124509,2019,55
4124608,2019,387
4124707,2019,572
4124806,2019,207
4124905,2019,529
4125001,2019,501
4125100,2019,443
4125209,2019,162
4125308,2019,155
4125357,2019,191
4125407,2019,340
4125456,2019,167
4125506,2019,8087
4125555,2019,51
4125605,2019,1471
4125704,2019,679
4125753,2019,423
4125803,2019,464
4125902,2019,67
4126009,2019,459
4126108,2019,237
4126207,2019,385
4126256,2019,819
4126272,2019,269
4126306,2019,905
4126355,2019,86
4126405,2019,190
4126504,2019,536
4126603,2019,593
4126652,2019,132
4126678,2019,619
4126702,2019,218
4126801,2019,485
4126900,2019,285
4127007,2019,871
4127106,2019,1743
4127205,2019,284
4127304,2019,438
4127403,2019,341
4127502,2019,2040
4127601,2019,1422
4127700,2019,1384
4127809,2019,452
4127858,2019,779
4127882,2019,573
4127908,2019,278
4127957,2019,216
4127965,2019,857
4128005,2019,1019
4128104,2019,2433
4128203,2019,1975
4128302,2019,64
4128401,2019,530
4128500,2019,905
4128534,2019,671
4128559,2019,286
4128609,2019,241
4128625,2019,217
4128633,2019,798
4128658,2019,225
4128708,2019,249
4128807,2019,142
4200051,2019,129
4200101,2019,1426
4200200,2019,71
4200309,2019,18
4200408,2019,56
4200507,2019,245
4200556,2019,32
4200606,2019,20
4200705,2019,258
4200754,2019,15
4200804,2019,109
4200903,2019,105
4201000,2019,731
4201109,2019,122
4201208,2019,135
4201257,2019,100
4201273,2019,28
4201307,2019,919
4201406,2019,806
4201505,2019,203
4201604,2019,36
4201653,2019,38
4201703,2019,46
4201802,2019,43
4201901,2019,43
4201950,2019,318
4202008,2019,737
4202057,2019,538
4202073,2019,438
4202081,2019,95
4202099,2019,42
4202107,2019,802
4202131,2019,392
4202156,2019,54
4202206,2019,67
4202305,2019,1717
4202404,2019,3409
4202438,2019,179
4202453,2019,428
4202503,2019,226
4202537,2019,192
4202578,2019,56
4202602,2019,475
4202701,2019,76
4202800,2019,313
4202859,2019,14
4202875,2019,137
4202909,2019,1485
4203006,2019,1277
4203105,2019,154
4203154,2019,232
4203204,2019,1256
4203253,2019,79
4203303,2019,241
4203402,2019,182
4203501,2019,551
4203600,2019,313
4203709,2019,451
4203808,2019,1305
4203907,2019,313
4203956,2019,128
4204004,2019,220
4204103,2019,206
4204152,2019,122
