id_municipio,ano,pib
4128401,2019,272404000
4202131,2019,153403000
4202578,2019,53805000
4205175,2019,50587000
4209201,2019,105167000
4209854,2019,115381000
4219150,2019,65621000
4300901,2019,1004596000
4305207,2019,774572000
4305900,2019,303054000
4311775,2019,139339000
4315321,2019,169032000
4319000,2019,999036000
4320230,2019,118509000
4320578,2019,67773000
4321857,2019,146919000
4322400,2019,2885430000
5001904,2019,840701000
5002803,2019,120271000
5102678,2019,2367716000
5104906,2019,181285000
5105200,2019,317383000
5105580,2019,336521000
5106851,2019,55182000
5203962,2019,77578000
5204607,2019,60107000
5204854,2019,121961000
5207253,2019,237435000
5212709,2019,87659000
5213087,2019,906283000
5219803,2019,176868000
1300706,2019,444283000
1506161,2019,494992000
1506609,2019,291091000
1718709,2019,54777000
1721257,2019,55980000
2108454,2019,202702000
2110237,2019,66746000
2110302,2019,1864002000
2111805,2019,167190000
2201556,2019,38369000
2201960,2019,58836000
2205151,2019,52968000
2205276,2019,44977000
2206357,2019,50060000
2206506,2019,66593000
2207850,2019,31459000
2209302,2019,53270000
2301109,2019,1406372000
2310100,2019,93879000
2404903,2019,69941000
2408805,2019,333657000
2501005,2019,172769000
2501708,2019,65331000
2505204,2019,63757000
2509305,2019,204886000
2513307,2019,53391000
2513943,2019,24657000
2516805,2019,74812000
2602407,2019,157478000
2602704,2019,109169000
2605608,2019,166482000
2606903,2019,96212000
2608701,2019,114156000
2609006,2019,278065000
2611002,2019,1462418000
2611804,2019,432568000
2900405,2019,129713000
2902054,2019,243425000
2902807,2019,261735000
2912905,2019,179152000
2913507,2019,211502000
2926657,2019,79049000
2929404,2019,136611000
3100203,2019,517691000
3102209,2019,41847000
3103801,2019,127176000
3110400,2019,38536000
3116308,2019,57591000
3119708,2019,49958000
3122207,2019,69140000
3138005,2019,81397000
3140803,2019,564646000
3142502,2019,33845000
3149705,2019,237567000
3155702,2019,774356000
3155801,2019,356775000
3160454,2019,55868000
3165701,2019,95845000
3201308,2019,9962712000
3204005,2019,250151000
3302007,2019,7950438000
3500105,2019,1191134000
3500303,2019,1046725000
3512506,2019,165601000
3515806,2019,35381000
3527702,2019,75853000
3529203,2019,514053000
3533304,2019,46234000
3540200,2019,1111994000
3540903,2019,804471000
3553104,2019,93633000
4102109,2019,739017000
4104402,2019,324858000
4107157,2019,103450000
4111902,2019,808537000
4116505,2019,41178000
4126678,2019,299476000
4126801,2019,524473000
4127601,2019,328262000
4203303,2019,559620000
4210902,2019,118964000
4216305,2019,922007000
4218202,2019,1968870000
4218301,2019,1150788000
4302378,2019,61844000
4302501,2019,324590000
4304622,2019,197708000
4305116,2019,83182000
4309654,2019,195910000
4309803,2019,234310000
4311627,2019,314414000
4312625,2019,51823000
4321451,2019,1529742000
5003488,2019,212900000
5101852,2019,319587000
5105150,2019,1090852000
5204300,2019,816501000
1101807,2019,146544000
1302603,2019,84566043000
1303569,2019,439400000
1505304,2019,2085534000
1506583,2019,498864000
1508357,2019,4092449000
1700251,2019,53962000
1701903,2019,143577000
1703867,2019,364925000
1715259,2019,30854000
1720150,2019,23269000
1720903,2019,236755000
2107209,2019,76513000
2108900,2019,152205000
2201945,2019,46518000
2202778,2019,57681000
2202802,2019,50761000
2210052,2019,50567000
2304301,2019,188454000
2304707,2019,394753000
2306504,2019,145819000
2403756,2019,34642000
2501153,2019,20538000
2502607,2019,55214000
2508604,2019,181993000
2513505,2019,43959000
2603504,2019,160739000
2605806,2019,122292000
2607901,2019,15155644000
2610707,2019,5069422000
2613503,2019,290107000
2614006,2019,138026000
2708303,2019,363473000
2806404,2019,82464000
2901957,2019,64996000
2902401,2019,110080000
2902906,2019,389634000
2904902,2019,441788000
2908309,2019,179066000
2923001,2019,497768000
2926004,2019,396045000
2932705,2019,236837000
3104007,2019,6444635000
3107109,2019,773463000
3107802,2019,143996000
3109006,2019,2517194000
3120300,2019,46948000
3120409,2019,122623000
3125507,2019,36826000
3127305,2019,97861000
3144508,2019,311644000
3145372,2019,54352000
3148509,2019,74685000
3148707,2019,311932000
3158607,2019,41527000
3160702,2019,1009229000
3161502,2019,220977000
3164308,2019,238706000
3170057,2019,135867000
3203403,2019,441085000
3204500,2019,205461000
3300704,2019,11521218000
3304524,2019,7745325000
3500600,2019,146025000
3503703,2019,877119000
3504206,2019,311982000
3506102,2019,3311922000
3510203,2019,948371000
3514502,2019,241847000
3515301,2019,50602000
3523404,2019,6397776000
3524204,2019,138203000
3532603,2019,328812000
3534302,2019,1903712000
3544004,2019,1377364000
3549250,2019,37911000
3551306,2019,333625000
3551900,2019,240790000
3553658,2019,38571000
3553906,2019,121375000
4103370,2019,167846000
4105102,2019,214356000
4121752,2019,166859000
4122800,2019,94412000
4126652,2019,99559000
4127007,2019,376618000
4127965,2019,431309000
4201802,2019,100719000
4204350,2019,299679000
4206405,2019,347379000
4213401,2019,226706000
4213708,2019,552288000
4214300,2019,137059000
4300307,2019,118596000
4305306,2019,463225000
4310538,2019,121764000
4310702,2019,66157000
4318465,2019,49761000
5001508,2019,381430000
5103809,2019,59449000
5104104,2019,880823000
5106505,2019,565203000
5107875,2019,2590391000
5202601,2019,67550000
5203401,2019,187131000
5204409,2019,498419000
5205901,2019,599330000
5208905,2019,535065000
5210901,2019,379227000
5212600,2019,59517000
1303403,2019,1225444000
1504000,2019,423763000
1504406,2019,220111000
1701002,2019,148477000
1709302,2019,697324000
1712504,2019,146974000
2100600,2019,305979000
2102002,2019,317567000
2102325,2019,547038000
2102705,2019,130391000
2104073,2019,81424000
2104701,2019,41006000
2106003,2019,147935000
2106508,2019,165288000
2111672,2019,40813000
2111722,2019,77630000
2209500,2019,33638000
2303659,2019,113083000
2306553,2019,615078000
2310704,2019,494670000
2311603,2019,342557000
2312106,2019,134270000
2401008,2019,540241000
2409407,2019,613781000
2410256,2019,153761000
2413706,2019,47709000
2503209,2019,2921992000
2503506,2019,133639000
2505238,2019,60490000
2605202,2019,1079199000
2614105,2019,555501000
2701209,2019,101777000
2807402,2019,584893000
2902708,2019,380201000
2904852,2019,129984000
2905404,2019,1057387000
2908101,2019,297690000
2909109,2019,140893000
2909208,2019,147258000
2909703,2019,122781000
2914109,2019,84351000
2922003,2019,2211277000
2922656,2019,121806000
2925105,2019,498244000
2925402,2019,90655000
2929206,2019,10714391000
3100401,2019,55935000
3100807,2019,62161000
3106507,2019,103330000
3108602,2019,348067000
3109600,2019,46799000
3112901,2019,76347000
3119401,2019,1790722000
3123403,2019,55161000
3127503,2019,54420000
3135407,2019,1225207000
3142254,2019,39551000
3147105,2019,3122895000
3152907,2019,148626000
3153004,2019,86745000
3154804,2019,210471000
3158508,2019,95008000
3159100,2019,40624000
3167004,2019,29345000
3169505,2019,63853000
3170438,2019,105938000
3301405,2019,376627000
3301702,2019,45373762000
3306305,2019,11017493000
3506805,2019,229691000
3510609,2019,6160192000
3514908,2019,742914000
3518305,2019,1490963000
3520608,2019,72599000
3537305,2019,1613444000
3539301,2019,2870650000
3545605,2019,328297000
3549300,2019,46711000
3554300,2019,537645000
3555208,2019,39288000
4102000,2019,1172157000
4106506,2019,673493000
4110656,2019,77078000
4113007,2019,224307000
4113429,2019,84086000
4113734,2019,314183000
4115507,2019,80860000
4117107,2019,344913000
4121604,2019,258150000
4123303,2019,274850000
4125308,2019,260324000
4125704,2019,1094370000
4203600,2019,2193961000
4205431,2019,56822000
4208005,2019,307917000
4210308,2019,210544000
4213500,2019,1262036000
4214607,2019,207608000
4304655,2019,320955000
4304663,2019,551889000
4305454,2019,308136000
4308003,2019,218912000
4312476,2019,210124000
4313375,2019,1814029000
4320651,2019,59173000
4321907,2019,919889000
5000906,2019,374115000
5005152,2019,288712000
5104203,2019,419305000
5106455,2019,88849000
5108105,2019,149522000
5202353,2019,131762000
5205059,2019,103881000
5209903,2019,179082000
5219100,2019,106050000
1200013,2019,253152000
1301407,2019,478814000
1301506,2019,172414000
1301654,2019,130114000
1302108,2019,65857000
1303908,2019,280976000
1700707,2019,335148000
1703206,2019,72861000
1703826,2019,29234000
2104107,2019,160426000
2110658,2019,174047000
2114007,2019,441978000
2200806,2019,86325000
2204105,2019,38371000
2206001,2019,44984000
2206605,2019,168812000
2207934,2019,24398000
2208601,2019,25126000
2209153,2019,37236000
2300101,2019,94460000
2304004,2019,175912000
2305407,2019,613304000
2308500,2019,342724000
2309805,2019,126746000
2312007,2019,229989000
2403251,2019,5615596000
2403509,2019,87619000
2405603,2019,177065000
2407005,2019,80566000
2407302,2019,74778000
2407807,2019,242830000
2408409,2019,49447000
2408904,2019,343218000
2509503,2019,48751000
2509909,2019,85890000
2615409,2019,710556000
2701407,2019,521383000
2702801,2019,213006000
2705309,2019,57938000
2706901,2019,539244000
2709400,2019,415697000
2802007,2019,151315000
2806305,2019,162305000
2901809,2019,72895000
2903235,2019,99899000
2905602,2019,299025000
2907806,2019,296587000
2917300,2019,320518000
2917359,2019,579708000
2918357,2019,234551000
2920502,2019,550972000
2927903,2019,69904000
2928000,2019,375948000
2930774,2019,755226000
3102902,2019,159207000
3104106,2019,298612000
3105103,2019,568558000
3106101,2019,51840000
3108008,2019,318506000
3110608,2019,1562750000
3110707,2019,276889000
3122108,2019,55053000
3123858,2019,54050000
3128907,2019,222517000
3129905,2019,48744000
3132305,2019,97205000
3142601,2019,173139000
3151305,2019,172757000
3155207,2019,49835000
3159209,2019,168317000
3161650,2019,42004000
3163102,2019,92773000
3165503,2019,61284000
3170529,2019,134171000
3170800,2019,812466000
3171105,2019,112503000
3300209,2019,3686098000
3301603,2019,214616000
3305802,2019,5229226000
3503158,2019,33932000
3505302,2019,1287035000
3506359,2019,1830459000
3509304,2019,157030000
3509957,2019,108917000
3518008,2019,34469000
3519402,2019,245287000
3519907,2019,254802000
3520301,2019,1260303000
3520806,2019,133455000
3524105,2019,1587623000
3526704,2019,3377382000
3534708,2019,3309539000
3538709,2019,27875682000
3540853,2019,32824000
3541703,2019,657293000
3542503,2019,146593000
3543253,2019,195687000
3550100,2019,1125374000
3550704,2019,3496263000
3551009,2019,5557201000
3551603,2019,742511000
4104501,2019,589112000
4107405,2019,216294000
4116703,2019,554968000
4122008,2019,627997000
4206900,2019,470948000
4207007,2019,2556326000
4301859,2019,46291000
4304804,2019,2769095000
4307005,2019,5519057000
4311759,2019,268322000
4312005,2019,54876000
4312708,2019,399904000
4312757,2019,171645000
4317202,2019,3194725000
4317301,2019,1249287000
4317608,2019,1440255000
4317905,2019,598846000
4318309,2019,1803795000
4318804,2019,1267863000
4322152,2019,80899000
5000708,2019,500752000
5004502,2019,810886000
5103007,2019,717207000
5103379,2019,226905000
5202809,2019,50449000
5203906,2019,321306000
5205000,2019,361140000
5216452,2019,415148000
5218391,2019,57937000
1302207,2019,115621000
1501303,2019,5364844000
1504752,2019,170177000
1507201,2019,345699000
1600212,2019,82949000
1703107,2019,95742000
1710706,2019,68623000
2100907,2019,269517000
2106904,2019,234000000
2107357,2019,140927000
2200400,2019,450597000
2201101,2019,83961000
2202109,2019,47867000
2202703,2019,234172000
2302503,2019,677365000
2303907,2019,95474000
2306207,2019,69563000
2311108,2019,157288000
2404705,2019,156493000
2405801,2019,930423000
2411809,2019,52976000
2413805,2019,28278000
2500536,2019,43762000
2500775,2019,85300000
2508307,2019,280830000
2513000,2019,27904000
2600609,2019,138073000
2610004,2019,859445000
2706208,2019,39043000
2706448,2019,169741000
2903201,2019,5055223000
2909000,2019,60569000
2910057,2019,3001825000
2924058,2019,105307000
2930303,2019,158733000
3100302,2019,203535000
3107406,2019,1401162000
3109907,2019,274465000
3113008,2019,174016000
3114907,2019,47961000
3115607,2019,19636000
3118700,2019,155393000
3121902,2019,49479000
3125903,2019,126079000
3126802,2019,59850000
3130507,2019,170182000
3143153,2019,37616000
3145406,2019,24387000
3146255,2019,58394000
3152006,2019,839482000
3154457,2019,110111000
3155108,2019,45657000
3158201,2019,143426000
3159506,2019,82952000
3163904,2019,82585000
3165800,2019,22609000
3170305,2019,33073000
3202207,2019,404435000
3202652,2019,171712000
3203007,2019,422936000
3306206,2019,1090969000
3510500,2019,4037433000
3516853,2019,1083671000
3518602,2019,880607000
3525607,2019,126986000
3531407,2019,673475000
3531803,2019,3501214000
3535804,2019,762204000
3537602,2019,1662449000
3541208,2019,317202000
3542701,2019,177300000
3548708,2019,51011495000
3550308,2019,763597808000
3556958,2019,36298000
3557303,2019,319971000
4103453,2019,1366209000
4103479,2019,87753000
4111407,2019,370477000
4114005,2019,561743000
4120309,2019,68405000
4120705,2019,194442000
4125803,2019,306085000
4127502,2019,841793000
4127858,2019,325756000
4127882,2019,119230000
4203006,2019,3530604000
4203907,2019,948760000
4204251,2019,683552000
4204806,2019,1494517000
4209409,2019,891636000
4211702,2019,914094000
4212304,2019,200409000
4215208,2019,89442000
4300208,2019,302388000
4302600,2019,94612000
4303707,2019,163751000
4305108,2019,26871811000
4306551,2019,59025000
4308250,2019,61516000
4308706,2019,235645000
4308805,2019,182805000
4310652,2019,76145000
4311718,2019,284128000
4312807,2019,243509000
4315552,2019,87195000
4318440,2019,90287000
4318457,2019,61598000
4319125,2019,187174000
4320701,2019,382062000
4322541,2019,149400000
4323754,2019,96955000
5005004,2019,596917000
5007976,2019,109807000
5105903,2019,614303000
5106216,2019,491320000
5207907,2019,172432000
5214606,2019,1170075000
5215801,2019,39977000
1502400,2019,4034041000
1504455,2019,654621000
1507904,2019,197182000
1702158,2019,69820000
1702307,2019,180909000
1712454,2019,45672000
1713700,2019,38168000
2100055,2019,2354544000
2100204,2019,125437000
2103257,2019,144682000
2106102,2019,193254000
2106805,2019,102602000
2112209,2019,1896718000
2202554,2019,41478000
2202737,2019,33818000
2205300,2019,51056000
2206670,2019,52292000
2206951,2019,25570000
2211100,2019,398717000
2211308,2019,259904000
2302305,2019,268137000
2303956,2019,287660000
2311702,2019,176270000
2313252,2019,68769000
2401800,2019,142007000
2406700,2019,136824000
2507903,2019,103485000
2508802,2019,53655000
2511400,2019,192775000
2601508,2019,90944000
2615607,2019,359356000
2700607,2019,214359000
2703908,2019,47368000
2706422,2019,75944000
2709103,2019,311476000
2801009,2019,213914000
2803500,2019,1639444000
2907301,2019,295379000
2910404,2019,192923000
2910859,2019,126550000
2913804,2019,88602000
2915007,2019,103426000
2921500,2019,393865000
2923506,2019,86376000
3103306,2019,23940000
3112653,2019,49715000
3122355,2019,166245000
3122405,2019,79307000
3123700,2019,123516000
3124005,2019,308674000
3125705,2019,222416000
3126752,2019,71247000
3127206,2019,61957000
3130655,2019,61847000
3138609,2019,318673000
3143005,2019,283054000
3151701,2019,293442000
3153608,2019,169800000
3154002,2019,341576000
3155603,2019,271131000
3156809,2019,186748000
3160306,2019,96784000
3164001,2019,113936000
3165578,2019,68018000
3169604,2019,692564000
3200508,2019,97675000
3300506,2019,697899000
3304110,2019,2424736000
3304755,2019,1013581000
3503000,2019,148140000
3508207,2019,174039000
3512308,2019,380967000
3513504,2019,15153099000
3514304,2019,471329000
3519600,2019,1522377000
3524907,2019,256989000
3528908,2019,58844000
3541307,2019,892400000
3547650,2019,33995000
3548005,2019,1231769000
3549102,2019,3255312000
3550506,2019,179082000
3556107,2019,333169000
4104253,2019,434789000
4107538,2019,239680000
4109757,2019,147430000
4117297,2019,68189000
4122107,2019,68104000
4202800,2019,1338142000
4204202,2019,10516199000
4211603,2019,762923000
4214151,2019,74082000
4217402,2019,524942000
4307864,2019,141170000
4311205,2019,1232510000
4312674,2019,88500000
4320552,2019,280783000
4320859,2019,102687000
4321006,2019,481828000
4321436,2019,242861000
4322558,2019,64629000
5002308,2019,600358000
5007109,2019,1122906000
5101803,2019,2114457000
5103361,2019,98046000
5105606,2019,1007002000
5107941,2019,478024000
5201801,2019,133667000
5209101,2019,1592303000
5221577,2019,49126000
1101401,2019,291812000
1500859,2019,415241000
1507300,2019,1448104000
1707306,2019,127103000
1720002,2019,32733000
1722107,2019,281272000
2101731,2019,46993000
2105948,2019,74692000
2200053,2019,55291000
2205953,2019,87544000
2209559,2019,33905000
2209757,2019,48017000
2211209,2019,1467236000
2301406,2019,125472000
2304202,2019,1759506000
2309201,2019,145556000
2313203,2019,239874000
2400406,2019,30474000
2401602,2019,53810000
2404853,2019,80039000
2414159,2019,92226000
2512077,2019,41563000
2512788,2019,26247000
2514206,2019,62359000
2610608,2019,868525000
2615201,2019,73265000
2615904,2019,82079000
2700409,2019,948281000
2708501,2019,689190000
2802403,2019,118175000
2805109,2019,90631000
2902104,2019,434921000
2903706,2019,97491000
2915205,2019,178378000
2919926,2019,509617000
2927309,2019,170471000
2927408,2019,63902294000
2929750,2019,135280000
3100609,2019,146684000
3104502,2019,233731000
3113305,2019,561806000
3122504,2019,59997000
3130101,2019,782794000
3136306,2019,1520004000
3136959,2019,50324000
3140100,2019,50234000
3147204,2019,510011000
3147501,2019,19873000
3153509,2019,89606000
3157302,2019,60443000
3158953,2019,745277000
3162401,2019,215297000
3166204,2019,89155000
3301157,2019,294027000
3304805,2019,751081000
3305406,2019,753960000
3306008,2019,4365979000
3500402,2019,172428000
3503356,2019,43141000
3523602,2019,721534000
3525102,2019,1218616000
3529609,2019,317503000
3546405,2019,2003257000
3546900,2019,116634000
4103305,2019,197771000
4105508,2019,2836766000
4109104,2019,65872000
4117206,2019,91756000
4206306,2019,1001396000
4208609,2019,139982000
4304705,2019,3149569000
4309605,2019,1740614000
4312179,2019,55393000
4313334,2019,144928000
4315354,2019,157612000
4320008,2019,3530639000
4322343,2019,65833000
5004700,2019,1382579000
5103254,2019,559129000
5105622,2019,784147000
5209952,2019,412674000
5213400,2019,37749000
5213509,2019,91204000
5215256,2019,105949000
1100338,2019,529243000
1100601,2019,144465000
1302553,2019,259773000
1400506,2019,205385000
1501758,2019,81565000
1501782,2019,600242000
1711506,2019,64007000
1711951,2019,45693000
1714302,2019,48645000
1714880,2019,312195000
1720309,2019,50359000
2102358,2019,95937000
2103554,2019,122809000
2105658,2019,43483000
2109700,2019,187125000
2112902,2019,243495000
2205607,2019,77063000
2206209,2019,260075000
2210391,2019,25377000
2301257,2019,84732000
2311009,2019,89198000
2313401,2019,1465463000
2313906,2019,177338000
2405207,2019,86138000
2407203,2019,770547000
2408201,2019,434224000
2408300,2019,474435000
2506806,2019,179280000
2509396,2019,54064000
2512747,2019,31569000
2517100,2019,31479000
2603009,2019,392234000
2606309,2019,68548000
2609600,2019,5524358000
2612307,2019,148188000
2613602,2019,411235000
2614402,2019,46335000
2614501,2019,804828000
2614600,2019,283792000
2804300,2019,93299000
2904407,2019,95195000
2906899,2019,76341000
2913200,2019,369100000
2922201,2019,55182000
2924678,2019,85861000
2926905,2019,87255000
2928406,2019,238839000
2930600,2019,98177000
2931301,2019,111388000
2932101,2019,197306000
3110004,2019,799826000
3112307,2019,718949000
3114204,2019,467370000
3114709,2019,47469000
3120003,2019,32967000
3121506,2019,39370000
3128709,2019,2240126000
3130200,2019,444490000
3130309,2019,356615000
3133501,2019,475777000
3137908,2019,39938000
3142106,2019,142277000
3149507,2019,48158000
3156452,2019,46237000
3162104,2019,945690000
3162203,2019,160757000
3205309,2019,23656637000
3501202,2019,101240000
3502606,2019,124678000
3502804,2019,7880168000
3505104,2019,113911000
3505401,2019,96888000
3507902,2019,962269000
3509700,2019,1317807000
3509809,2019,158762000
3512407,2019,3142455000
3517406,2019,2110459000
3519303,2019,873987000
3522406,2019,2969803000
3523909,2019,8776791000
3532306,2019,73541000
3534401,2019,81908401000
3535408,2019,274792000
3536604,2019,219815000
3537701,2019,96124000
3540101,2019,73533000
3540309,2019,86236000
3547809,2019,30316632000
4101200,2019,565165000
4104006,2019,1579999000
4107009,2019,222829000
4109609,2019,874518000
4110052,2019,62818000
4110300,2019,58154000
4112603,2019,39877000
4112751,2019,318895000
4114906,2019,322327000
4117305,2019,2900781000
4118006,2019,322626000
4120150,2019,108337000
4120655,2019,218539000
4201307,2019,4856885000
4215406,2019,201534000
4215679,2019,193929000
4216206,2019,4237516000
4301305,2019,542512000
4305132,2019,75716000
4305850,2019,108885000
4310009,2019,1125662000
4310306,2019,112250000
4314001,2019,315526000
4314035,2019,100424000
4316303,2019,789951000
4316709,2019,770139000
4318002,2019,1934914000
4318507,2019,423435000
4321204,2019,1431656000
4321808,2019,1111517000
5001003,2019,1158782000
5100102,2019,84967000
5106000,2019,145161000
5107263,2019,82619000
5107743,2019,125088000
5108006,2019,876375000
1200336,2019,205214000
1300029,2019,196154000
1302702,2019,560803000
1505064,2019,831147000
1506203,2019,530753000
1507953,2019,949052000
1700350,2019,109409000
1701101,2019,127209000
1702901,2019,133267000
1711902,2019,527487000
1718659,2019,23178000
2104677,2019,220002000
2106326,2019,171965000
2201051,2019,55445000
2204006,2019,39794000
2204352,2019,49930000
2208502,2019,93054000
2313500,2019,784583000
2500734,2019,26162000
2501351,2019,39255000
2502151,2019,145468000
2516300,2019,184531000
2606507,2019,167545000
2607505,2019,229699000
2607604,2019,256491000
2608800,2019,497826000
2703601,2019,174950000
2703700,2019,52941000
2704005,2019,348848000
2707701,2019,1164095000
2801108,2019,55574000
2803203,2019,856211000
2901601,2019,126920000
2912707,2019,233300000
2913408,2019,187510000
2916104,2019,244224000
2916401,2019,1181761000
2918209,2019,117658000
2921054,2019,77808000
2926301,2019,355506000
2933208,2019,527675000
3113107,2019,33116000
3113701,2019,364801000
3115706,2019,82099000
3116100,2019,100428000
3123528,2019,80786000
3135076,2019,58185000
3136702,2019,18703878000
3138906,2019,89794000
3139300,2019,214806000
3161304,2019,139722000
3165107,2019,117483000
3167707,2019,55838000
3168804,2019,184488000
3170107,2019,15545269000
3200607,2019,5211274000
3203106,2019,141256000
3302254,2019,4474511000
3303609,2019,986925000
3304607,2019,189002000
3500204,2019,112493000
3503950,2019,33286000
3512704,2019,241496000
3514957,2019,53989000
3515186,2019,1533274000
3525854,2019,141238000
3545209,2019,7796008000
3546702,2019,2023764000
3548609,2019,213629000
3555307,2019,59093000
4103503,2019,155944000
4103800,2019,204830000
4104055,2019,136589000
4106308,2019,675075000
4118303,2019,61199000
4200754,2019,60655000
4201273,2019,174031000
4201703,2019,210420000
4312252,2019,198928000
4314027,2019,169062000
4314605,2019,483318000
4316105,2019,353104000
4317707,2019,416462000
4321956,2019,210887000
5107198,2019,89358000
5205455,2019,297577000
5205497,2019,810428000
5208103,2019,93801000
5213772,2019,70975000
5214002,2019,744567000
5215009,2019,152629000
5221601,2019,939158000
5222054,2019,326519000
1101203,2019,216434000
1200807,2019,226959000
1300508,2019,286580000
1301159,2019,318688000
1502707,2019,547713000
1504109,2019,74014000
1507508,2019,133441000
1508001,2019,710991000
1706001,2019,100973000
1713205,2019,616822000
1713809,2019,73873000
1715705,2019,88644000
2106409,2019,145231000
2110708,2019,291086000
2111573,2019,53162000
2112605,2019,195985000
2202307,2019,234422000
2203420,2019,35593000
2204501,2019,584389000
2205524,2019,61530000
2208403,2019,775097000
2209401,2019,64131000
2301505,2019,58792000
2301851,2019,183515000
2307007,2019,477737000
2310506,2019,332992000
2312502,2019,94531000
2405009,2019,73641000
2406205,2019,64893000
2410108,2019,117504000
2502052,2019,36158000
2504157,2019,61165000
2504603,2019,809844000
2509008,2019,79276000
2509107,2019,216414000
2515609,2019,33045000
2516706,2019,143750000
2517001,2019,76567000
2600500,2019,359902000
2602209,2019,329306000
2616308,2019,470533000
2702009,2019,130875000
2704807,2019,154730000
2802700,2019,76265000
2900801,2019,290438000
2902203,2019,104163000
2903953,2019,62387000
2907004,2019,117877000
2909901,2019,312773000
2918407,2019,4383833000
2919553,2019,5803723000
2919801,2019,386816000
2919900,2019,53783000
2933109,2019,91058000
3101631,2019,121556000
3101805,2019,85134000
3102803,2019,233299000
3108107,2019,102400000
3109204,2019,127065000
3112406,2019,123966000
3116605,2019,782478000
3117836,2019,54179000
3118908,2019,102678000
3121308,2019,67817000
3128501,2019,47032000
3129301,2019,121161000
3129657,2019,45463000
3136405,2019,51309000
3136801,2019,41362000
3144607,2019,463409000
3145455,2019,151012000
3150208,2019,52751000
3151909,2019,93365000
3157500,2019,45747000
3160207,2019,39190000
3165206,2019,104901000
3168507,2019,148814000
3203700,2019,273855000
3304003,2019,2231565000
3305604,2019,494821000
3521507,2019,162372000
3523503,2019,401125000
3529302,2019,3961591000
3534005,2019,171003000
3544509,2019,84276000
3546108,2019,81327000
3553708,2019,1527255000
4103040,2019,217698000
4103156,2019,70155000
4103909,2019,413045000
4107553,2019,131333000
4109807,2019,2767291000
4110409,2019,529850000
4111605,2019,113110000
4113601,2019,184281000
4118105,2019,332767000
4118402,2019,2687496000
4119608,2019,865767000
4125902,2019,66214000
4128559,2019,237957000
4204152,2019,59338000
4215356,2019,70207000
4215752,2019,64034000
4216602,2019,11282675000
4218103,2019,129208000
4305934,2019,42420000
4306924,2019,54640000
4306957,2019,222755000
4308904,2019,637100000
4312153,2019,170643000
4313060,2019,686371000
4313201,2019,854947000
4313359,2019,179783000
4313441,2019,52466000
4316451,2019,888013000
4319406,2019,394172000
4319752,2019,87921000
4321105,2019,369459000
4322103,2019,224798000
4322186,2019,58392000
5102850,2019,134976000
5103106,2019,165840000
5107297,2019,45551000
5108600,2019,528135000
5201207,2019,18922000
5202502,2019,202037000
5204904,2019,293914000
5208806,2019,895801000
5220603,2019,757951000
5221551,2019,329952000
1100148,2019,359625000
1100403,2019,358407000
1303536,2019,956464000
1500404,2019,573058000
1501253,2019,80972000
1502004,2019,199330000
1502855,2019,129485000
1503457,2019,576413000
1503903,2019,1204784000
1505502,2019,3132989000
1508050,2019,286214000
1708205,2019,366455000
1715507,2019,20801000
1718840,2019,79229000
1720259,2019,36449000
1720804,2019,105549000
1720853,2019,63642000
2100501,2019,338856000
2101004,2019,252088000
2103307,2019,1033416000
2106201,2019,46049000
2107704,2019,165163000
2108058,2019,104409000
2111607,2019,516311000
2203404,2019,77318000
2204600,2019,30008000
2205565,2019,445639000
2302057,2019,110078000
2313708,2019,56713000
2401206,2019,378419000
2411502,2019,271645000
2414308,2019,33885000
2415008,2019,43059000
2502904,2019,54999000
2510402,2019,54960000
2511905,2019,318574000
2512036,2019,36982000
2606705,2019,62972000
2607406,2019,61800000
2613701,2019,1214865000
2702702,2019,102975000
2708105,2019,970661000
2709202,2019,206396000
2804805,2019,2729640000
2901908,2019,133274000
2902658,2019,91563000
2904001,2019,97300000
2905909,2019,244153000
2906006,2019,953325000
2906808,2019,284653000
2907202,2019,758200000
2909505,2019,41112000
2909802,2019,989171000
2911709,2019,1439894000
2917409,2019,110912000
2918902,2019,71423000
2921450,2019,63523000
2923803,2019,349366000
2931707,2019,117894000
2932309,2019,202755000
3101706,2019,609521000
3104403,2019,34722000
3105509,2019,49692000
3107604,2019,123872000
3119906,2019,38656000
3120607,2019,72848000
3123908,2019,228535000
3125101,2019,10137650000
3130804,2019,77790000
3149606,2019,64544000
3155405,2019,111060000
3157906,2019,216072000
3163201,2019,49708000
3163508,2019,77750000
3165552,2019,90165000
3171030,2019,85949000
3204807,2019,163295000
3301009,2019,29136988000
3301207,2019,470439000
3505005,2019,63056000
3506409,2019,210176000
3506607,2019,758410000
3509908,2019,310849000
3518909,2019,70171000
3522802,2019,297558000
3527306,2019,15916439000
3530300,2019,1939816000
3536505,2019,37366101000
3538105,2019,373917000
3539400,2019,241527000
3540804,2019,504792000
3544707,2019,38846000
3552908,2019,160355000
3556701,2019,9665022000
4100509,2019,371708000
4100905,2019,168378000
4115358,2019,341694000
4123709,2019,189138000
4126272,2019,888575000
4127205,2019,466905000
4201000,2019,171000000
4201604,2019,97459000
4202909,2019,6933741000
4204103,2019,141193000
4206702,2019,481991000
4212601,2019,93932000
4214805,2019,2894183000
4214904,2019,244804000
4215109,2019,305808000
4215653,2019,152034000
4217006,2019,694682000
4219200,2019,286156000
4300455,2019,111040000
4300703,2019,212466000
